ShortName	FullName
LOLIREM	Lolium remotum
LOLIRIG	Lolium rigidum
LOLI-SP	Lolium SPECIES
LOLITEM	Lolium temulentum
LOMESIM	Lomelosia simplex
LOMES-S	Lomelosia simplex subsp. simplex
LOME-SP	Lomelosia SPECIES
LOMESTE	Lomelosia stellata
LONIETR	Lonicera etrusca
LONIE;E	Lonicera etrusca var. etrusca
LONIIMP	Lonicera implexa
LONIPER	Lonicera periclymenum
LONIP-H	Lonicera periclymenum subsp. hispanica
LONIP-P	Lonicera periclymenum subsp. periclymenum
LONI-SP	Lonicera SPECIES
LOTUANG	Lotus angustissimus
LOTUARE	Lotus arenarius
LOTUCAR	Lotus carpetanus
LOTUCAS	Lotus castellanus
LOTUCON	Lotus conimbricensis
LOTUCOR	Lotus corniculatus
LOTUC-C	Lotus corniculatus subsp. corniculatus
LOTUCRE	Lotus creticus
LOTUDOR	Lotus dorycnium
LOTUEDU	Lotus edulis
LOTUGLA	Lotus glareosus
LOTUHIR	Lotus hirsutus
LOTUORN	Lotus ornithopodioides
LOTUPAR	Lotus parviflorus
LOTUPED	Lotus pedunculatus
LOTUP-P	Lotus pedunculatus subsp. pedunculatus
LOTUREC	Lotus rectus
LOTUREQ	Lotus requienii
LOTU-SP	Lotus SPECIES
LOTUSUB	Lotus subbiflorus
LOTUTEN	Lotus tenuis
LOTUTET	Lotus tetragonolobus
LUDWPAL	Ludwigia palustris
LUDWPEP	Ludwigia peploides
LUDWP-M	Ludwigia peploides subsp. montevidensis
LUDW-SP	Ludwigia SPECIES
LUPIALB	Lupinus albus
LUPIA-A	Lupinus albus subsp. albus
LUPIANG	Lupinus angustifolius
LUPICOS	Lupinus cosentinii
LUPIGUS	Lupinus gussoneanus
LUPIHIS	Lupinus hispanicus
LUPILUT	Lupinus luteus
LUPI-SP	Lupinus SPECIES
LUZUCAE	Luzula caespitosa
LUZUCAM	Luzula campestris
LUZUC-C	Luzula campestris subsp. campestris
LUZUCON	Luzula congesta
LUZUELE	Luzula elegans
LUZUFOR	Luzula forsteri
LUZUF-F	Luzula forsteri subsp. forsteri
LUZULAC	Luzula lactea
LUZUL;L	Luzula lactea var. lactea
LUZUL;V	Luzula lactea var. velutina
LUZUMUL	Luzula multiflora
LUZUM-M	Luzula multiflora subsp. multiflora
LUZU-SP	Luzula SPECIES
LUZUSYL	Luzula sylvatica
LUZUS-H	Luzula sylvatica subsp. henriquesii
LYCIBAR	Lycium barbarum
LYCIEUR	Lycium europaeum
LYCICHI	Lycium chinense
LYCIINT	Lycium intricatum
LYCII-I	Lycium intricatum subsp. intricatum
LYCI-SP	Lycium SPECIES
LYCOCER	Lycopodiella cernua
LYCOINU	Lycopodiella inundata
LYCO-SP	Lycopodiella SPECIES
LYCPCLA	Lycopodium clavatum
LYCPC-C	Lycopodium clavatum subsp. clavatum
LYCP-SP	Lycopodium SPECIES
LYCUEUR	Lycopus europaeus
LYCU-SP	Lycopus SPECIES
LYSIARV	Lysimachia arvensis
LYSICOL	Lysimachia collina
LYSIEPH	Lysimachia ephemerum
LYSIFOE	Lysimachia foemina
LYSILIN	Lysimachia linum-stellatum
LYSILOE	Lysimachia loeflingii
LYSIMAR	Lysimachia maritima
LYSIMIN	Lysimachia minima
LYSIMON	Lysimachia monelli
LYSIM-M	Lysimachia monelli subsp. maritima
LYSIM-O	Lysimachia monelli subsp. monelli
LYSINEM	Lysimachia nemorum
LYSI-SP	Lysimachia SPECIES
LYSITAL	Lysimachia talaverae
LYSITEN	Lysimachia tenella
LYSITYR	Lysimachia tyrrhenia
LYSIVUL	Lysimachia vulgaris
LYTHBOR	Lythrum borysthenicum
LYTHHYS	Lythrum hyssopifolia
LYTHJUN	Lythrum junceum
LYTHPOR	Lythrum portula
LYTHSAL	Lythrum salicaria
LYTH-SP	Lythrum SPECIES
LYTHTHY	Lythrum thymifolia
LYTHTRI	Lythrum tribracteatum
MACR-SP	Macrochloa SPECIES
MACRTEN	Macrochloa tenacissima
MACRT-T	Macrochloa tenacissima subsp. tenacissima
MAGYPAN	Magydaris panacifolia
MAGY-SP	Magydaris SPECIES
MALO-SP	Malope SPECIES
MALOTRI	Malope trifida
MALU-SP	Malus SPECIES
MALUSYL	Malus sylvestris
MALVARB	Malva arborea
MALVDUR	Malva durieui
MALVHIS	Malva hispanica
MALVLUS	Malva lusitanica
MALVL-L	Malva lusitanica subsp. lusitanica
MALVMUL	Malva multiflora
MALVNEG	Malva neglecta
MALVNIC	Malva nicaeensis
MALVOLB	Malva olbia
MALVPAR	Malva parviflora
MALVP;P	Malva parviflora var. parviflora
MALVSET	Malva setigera
MALV-SP	Malva SPECIES
MALVSYL	Malva sylvestris
MALVS;S	Malva sylvestris var. sylvestris
MALVTOU	Malva tournefortiana
MALVTRI	Malva trimestris
MANDAUT	Mandragora autumnalis
MAND-SP	Mandragora SPECIES
MANTSAL	Mantisalca salmantica
MANT-SP	Mantisalca SPECIES
MARCLIT	Marcus-kochia littorea
MARCRAM	Marcus-kochia ramosissima
MARC-SP	Marcus-kochia SPECIES
MARCTRI	Marcus-kochia triloba
MARR-SP	Marrubium SPECIES
MARRVUL	Marrubium vulgare
MARSBAT	Marsilea batardae
MARSQUA	Marsilea quadrifolia
MARS-SP	Marsilea SPECIES
MARSSTR	Marsilea strigosa
MATRAUR	Matricaria aurea
MATRDIS	Matricaria discoidea
MATRCHA	Matricaria chamomilla
MATR-SP	Matricaria SPECIES
MATTFRU	Matthiola fruticulosa
MATTF-F	Matthiola fruticulosa subsp. fruticulosa
MATTINC	Matthiola incana
MATTI-I	Matthiola incana subsp. incana
MATTPAR	Matthiola parviflora
MATTSIN	Matthiola sinuata
MATT-SP	Matthiola SPECIES
MEDIARA	Medicago arabica
MEDIARB	Medicago arborea
MEDIA-A	Medicago arborea subsp. arborea
MEDIBON	Medicago bonarotiana
MEDICIL	Medicago ciliaris
MEDICOR	Medicago coronata
MEDIDOL	Medicago doliata
MEDIFAL	Medicago falcata
MEDIF-F	Medicago falcata subsp. falcata
MEDIINT	Medicago intertexta
MEDILIT	Medicago littoralis
MEDILUP	Medicago lupulina
MEDIMAR	Medicago marina
MEDIMIN	Medicago minima
MEDIMON	Medicago monspeliaca
MEDIMUR	Medicago murex
MEDIORB	Medicago orbicularis
MEDIPOL	Medicago polyceratia
MEDIPOY	Medicago polymorpha
MEDIRIG	Medicago rigidula
MEDIRUG	Medicago rugosa
MEDISAT	Medicago sativa
MEDIS-S	Medicago sativa subsp. sativa
MEDISCU	Medicago scutellata
MEDI-SP	Medicago SPECIES
MEDISPH	Medicago sphaerocarpos
MEDITOR	Medicago tornata
MEDITRU	Medicago truncatula
MEDITUR	Medicago turbinata
MELAPRA	Melampyrum pratense
MELAP-L	Melampyrum pratense subsp. latifolium
MELAP-P	Melampyrum pratense subsp. pratense
MELA-SP	Melampyrum SPECIES
MELIAZE	Melia azedarach
MELI-SP	Melia SPECIES
MELCCIL	Melica ciliata
MELCMIN	Melica minuta
MELC-SP	Melica SPECIES
MELCUNI	Melica uniflora
MELLALB	Melilotus albus
MELLELE	Melilotus elegans
MELLIND	Melilotus indicus
MELLITA	Melilotus italicus
MELLNEA	Melilotus neapolitanus
MELLSEG	Melilotus segetalis
MELLSIC	Melilotus siculus
MELL-SP	Melilotus SPECIES
MELLSUL	Melilotus sulcatus
MELSOFF	Melissa officinalis
MELSO-O	Melissa officinalis subsp. officinalis
MELS-SP	Melissa SPECIES
MELTMEL	Melittis melissophyllum
MELTM-M	Melittis melissophyllum subsp. melissophyllum
MELT-SP	Melittis SPECIES
MENTAQU	Mentha aquatica
MENTCER	Mentha cervina
MENTLON	Mentha longifolia
MENTL-L	Mentha longifolia subsp. longifolia
MENTPUL	Mentha pulegium
MENTREQ	Mentha requienii
MENTR-R	Mentha requienii subsp. requienii
MENT-SP	Mentha SPECIES
MENTSUA	Mentha suaveolens
MENTS-S	Mentha suaveolens subsp. suaveolens
MENY-SP	Menyanthes SPECIES
MENYTRI	Menyanthes trifoliata
MERCELL	Mercurialis elliptica
MERCPER	Mercurialis perennis
MERC-SP	Mercurialis SPECIES
MERCTOM	Mercurialis tomentosa
MESECOR	Mesembryanthemum cordifolium
MESECRY	Mesembryanthemum crystallinum
MESENOD	Mesembryanthemum nodiflorum
MESE-SP	Mesembryanthemum SPECIES
MIBOMIN	Mibora minima
MIBO-SP	Mibora SPECIES
MICRCLU	Micranthes clusii
MICRC-L	Micranthes clusii subsp. lepismigena
MICR-SP	Micranthes SPECIES
MICRSTE	Micranthes stellaris
MICRS-R	Micranthes stellaris subsp. robusta
MICOGRA	Micromeria graeca
MICOG-G	Micromeria graeca subsp. graeca
MICOJUL	Micromeria juliana
MICO-SP	Micromeria SPECIES
MICP-SP	Micropus SPECIES
MICPSUP	Micropus supinus
MICYPAT	Micropyrum patens
MICY-SP	Micropyrum SPECIES
MILI-SP	Milium SPECIES
MILIVER	Milium vernale
MILIV-V	Milium vernale subsp. vernale
MINUREC	Minuartia recurva
MINUR-R	Minuartia recurva subsp. recurva
MINU-SP	Minuartia SPECIES
MISOCAL	Misopates calycinum
MISOORO	Misopates orontium
MISOO-O	Misopates orontium subsp. orontium
MISO-SP	Misopates SPECIES
MODICAR	Modiola caroliniana
MODI-SP	Modiola SPECIES
MOEHPEN	Moehringia pentandra
MOEH-SP	Moehringia SPECIES
MOEHTRI	Moehringia trinervia
MOENERE	Moenchia erecta
MOEN-SP	Moenchia SPECIES
MOLIAUS	Molineriella australis
MOLILAE	Molineriella laevis
MOLIMIN	Molineriella minuta
MOLI-SP	Molineriella SPECIES
MOLNCAE	Molinia caerulea
MOLNC-C	Molinia caerulea subsp. caerulea
MOLN-SP	Molinia SPECIES
MOLL-SP	Mollugo SPECIES
MOLLVER	Mollugo verticillata
MOLULAE	Moluccella laevis
MOLU-SP	Moluccella SPECIES
MONOHYP	Monotropa hypopitys
MONO-SP	Monotropa SPECIES
MONTFON	Montia fontana
MONTF-M	Montia fontana subsp. minor
MONTF-V	Montia fontana subsp. variabilis
MONT-SP	Montia SPECIES
MORASIS	Moraea sisyrinchium
MORA-SP	Moraea SPECIES
MORIARV	Moricandia arvensis
MORI-SP	Moricandia SPECIES
MUEHCOM	Muehlenbeckia complexa
MUEHSAG	Muehlenbeckia sagittifolia
MUEH-SP	Muehlenbeckia SPECIES
MURBBOR	Murbeckiella boryi
MURBSOU	Murbeckiella sousae
MURB-SP	Murbeckiella SPECIES
MUSCCOM	Muscari comosum
MUSCMAT	Muscari matritense
MUSCNEG	Muscari neglectum
MUSC-SP	Muscari SPECIES
MUTAARV	Mutarda arvensis
MUTANIG	Mutarda nigra
MUTA-SP	Mutarda SPECIES
MYOPINS	Myoporum insulare
MYOPLAE	Myoporum laetum
MYOP-SP	Myoporum SPECIES
MYOSARV	Myosotis arvensis
MYOSA-A	Myosotis arvensis subsp. arvensis
MYOSA-U	Myosotis arvensis subsp. umbrata
MYOSDEB	Myosotis debilis
MYOSDIS	Myosotis discolor
MYOSD-D	Myosotis discolor subsp. discolor
MYOSLAX	Myosotis laxa
MYOSL-C	Myosotis laxa subsp. cespitosa
MYOSPER	Myosotis persoonii
MYOSRAM	Myosotis ramosissima
MYOSR-G	Myosotis ramosissima subsp. globularis
MYOSR-R	Myosotis ramosissima subsp. gracillima
MYOSR-A	Myosotis ramosissima subsp. ramosissima
MYOSSEC	Myosotis secunda
MYOS-SP	Myosotis SPECIES
MYOSSTO	Myosotis stolonifera
MYOSS-S	Myosotis stolonifera subsp. stolonifera
MYOSSTR	Myosotis stricta
MYOSWEL	Myosotis welwitschii
MYRIFAY	Myrica faya
MYRIGAL	Myrica gale
MYRI-SP	Myrica SPECIES
MYRODIF	Myriolimon diffusum
MYROFER	Myriolimon ferulaceum
MYRO-SP	Myriolimon SPECIES
MYRPALT	Myriophyllum alterniflorum
MYRPAQU	Myriophyllum aquaticum
MYRP-SP	Myriophyllum SPECIES
MYRPSPI	Myriophyllum spicatum
MYRPVER	Myriophyllum verticillatum
MYRTCOM	Myrtus communis
MYRTC-C	Myrtus communis subsp. communis
MYRTC-T	Myrtus communis subsp. tarentina
MYRT-SP	Myrtus SPECIES
NAJAMAJ	Najas major
NAJAMAR	Najas marina
NAJAM-I	Najas marina subsp. intermedia
NAJAM-M	Najas marina subsp. marina
NAJAMIN	Najas minor
NAJA-SP	Najas SPECIES
NARCALC	Narcissus alcobacensis
NARCBUL	Narcissus bulbocodium
NARCB-B	Narcissus bulbocodium subsp. bulbocodium
NARCB-Q	Narcissus bulbocodium subsp. quintanilhae
NARCB;M	Narcissus bulbocodium var. minor
NARCCAL	Narcissus calcicola
NARCC-C	Narcissus calcicola subsp. calcicola
NARCC-T	Narcissus calcicola subsp. transtaganus
NARCCAV	Narcissus cavanillesii
NARCCUN	Narcissus cuneiflorus
NARCCYC	Narcissus cyclamineus
NARCFER	Narcissus fernandesii
NARCGAD	Narcissus gaditanus
NARCHIS	Narcissus hispanicus
NARCH-H	Narcissus hispanicus subsp. hispanicus
NARCJON	Narcissus jonquilla
NARCJ-J	Narcissus jonquilla subsp. jonquilla
NARCMAG	Narcissus magniobesus
NARCNOB	Narcissus nobilis
NARCOBE	Narcissus obesus
NARCPAP	Narcissus papyraceus
NARCP-P	Narcissus papyraceus subsp. panizzianus
NARCP-A	Narcissus papyraceus subsp. papyraceus
NARCPOR	Narcissus portensis
NARCPOT	Narcissus portomosensis
NARCPSE	Narcissus pseudonarcissus
NARCRUP	Narcissus rupicola
NARCSCA	Narcissus scaberulus
NARCSER	Narcissus serotinus
NARC-SP	Narcissus SPECIES
NARCTAZ	Narcissus tazetta
NARCT-T	Narcissus tazetta subsp. tazetta
NARCTRI	Narcissus triandrus
NARCT-L	Narcissus triandrus subsp. lusitanicus
NARCT-P	Narcissus triandrus subsp. pallidulus
NARCT-R	Narcissus triandrus subsp. triandrus
NARCWIL	Narcissus willkommii
NARD-SP	Nardus SPECIES
NARDSTR	Nardus stricta
NARTOSS	Narthecium ossifragum
NART-SP	Narthecium SPECIES
NASTOFF	Nasturtium officinale
NAST-SP	Nasturtium SPECIES
NEATAPU	Neatostema apulum
NEAT-SP	Neatostema SPECIES
NEOTCON	Neotinea conica
NEOTMAC	Neotinea maculata
NEOT-SP	Neotinea SPECIES
NEOTUST	Neotinea ustulata
NEOTU;U	Neotinea ustulata var. ustulata
NEOINID	Neottia nidus-avis
NEOI-SP	Neottia SPECIES
NEPECAE	Nepeta caerulea
NEPECAT	Nepeta cataria
NEPEMUL	Nepeta multibracteata
NEPENUD	Nepeta nuda
NEPEN-N	Nepeta nuda subsp. nuda
NEPE-SP	Nepeta SPECIES
NEPETUB	Nepeta tuberosa
NEPHEXA	Nephrolepis exaltata
NEPHE-E	Nephrolepis exaltata subsp. exaltata
NEPH-SP	Nephrolepis SPECIES
NERIOLE	Nerium oleander
NERI-SP	Nerium SPECIES
NESLPAN	Neslia paniculata
NESLP-T	Neslia paniculata subsp. thracica
NESL-SP	Neslia SPECIES
NICOGLA	Nicotiana glauca
NICO-SP	Nicotiana SPECIES
NICOTAB	Nicotiana tabacum
NIDOIVI	Nidorella ivifolia
NIDO-SP	Nidorella SPECIES
NIGEDAM	Nigella damascena
NIGEGAL	Nigella gallica
NIGEHIS	Nigella hispanica
NIGEPAP	Nigella papillosa
NIGEP-A	Nigella papillosa subsp. atlantica
NIGEP-P	Nigella papillosa subsp. papillosa
NIGE-SP	Nigella SPECIES
NOCCPER	Noccaea perfoliata
NOCC-SP	Noccaea SPECIES
NONEMIC	Nonea micrantha
NONE-SP	Nonea SPECIES
NONEVES	Nonea vesicaria
NOTHASP	Nothobartsia asperrima
NOTH-SP	Nothobartsia SPECIES
NOTOGRA	Nothoscordum gracile
NOTOG;G	Nothoscordum gracile var. gracile
NOTO-SP	Nothoscordum SPECIES
NOTB-SP	Notobasis SPECIES
NOTBSYR	Notobasis syriaca
NUPHLUT	Nuphar lutea
NUPH-SP	Nuphar SPECIES
NYMPALB	Nymphaea alba
NYMPA-A	Nymphaea alba subsp. alba
NYMP-SP	Nymphaea SPECIES
NYMHPEL	Nymphoides peltata
NYMH-SP	Nymphoides SPECIES
ODONSER	Odontarrhena serpyllifolia
ODON-SP	Odontarrhena SPECIES
ODOT-SP	Odontitella SPECIES
ODOTVIR	Odontitella virgata
ODOI-SP	Odontites SPECIES
ODOIVER	Odontites vernus
ODOIV-V	Odontites vernus subsp. vernus
ODOIVIS	Odontites viscosus
ODOIV-L	Odontites viscosus subsp. lusitanicus
ODOIV-I	Odontites viscosus subsp. viscosus
ODOIVUL	Odontites vulgaris
ODOIV-U	Odontites vulgaris subsp. vulgaris
OENAAQU	Oenanthe aquatica
OENACRO	Oenanthe crocata
OENAFIS	Oenanthe fistulosa
OENAGLO	Oenanthe globulosa
OENAG-G	Oenanthe globulosa subsp. globulosa
OENAG-K	Oenanthe globulosa subsp. kunzei
OENALAC	Oenanthe lachenalii
OENAPEU	Oenanthe peucedanifolia
OENAPIM	Oenanthe pimpinelloides
OENAP-P	Oenanthe pimpinelloides subsp. pimpinelloides
OENA-SP	Oenanthe SPECIES
OENOAFF	Oenothera affinis
OENOBIE	Oenothera biennis
OENOGLA	Oenothera glazioviana
OENOIND	Oenothera indecora
OENOLAC	Oenothera laciniata
OENOLIN	Oenothera lindheimeri
OENOROS	Oenothera rosea
OENO-SP	Oenothera SPECIES
OENOSTR	Oenothera stricta
OENOS-S	Oenothera stricta subsp. stricta
OLEAEUR	Olea europaea
OLEAE-E	Olea europaea subsp. europaea
OLEA-SP	Olea SPECIES
OLOPMIL	Oloptum miliaceum
OLOP-SP	Oloptum SPECIES
OMPHNIT	Omphalodes nitida
OMPH-SP	Omphalodes SPECIES
ONOBCAP	Onobrychis caput-galli
ONOBHUM	Onobrychis humilis
ONOBH-H	Onobrychis humilis subsp. humilis
ONOB-SP	Onobrychis SPECIES
ONOBVIC	Onobrychis viciifolia
ONONBAE	Ononis baetica
ONONBIF	Ononis biflora
ONONCIN	Ononis cintrana
ONONCOS	Ononis cossoniana
ONONDEN	Ononis dentata
ONONDIF	Ononis diffusa
ONONHIR	Ononis hirta
ONONLAX	Ononis laxiflora
ONONMAC	Ononis macrophylla
ONONMAW	Ononis maweana
ONONMIT	Ononis mitissima
ONONNAT	Ononis natrix
ONONN-N	Ononis natrix subsp. natrix
ONONPIN	Ononis pinnata
ONONPUB	Ononis pubescens
ONONPUS	Ononis pusilla
ONONP-P	Ononis pusilla subsp. pusilla
ONONRAM	Ononis ramosissima
ONONREC	Ononis reclinata
ONONR-M	Ononis reclinata subsp. minor
ONONR-R	Ononis reclinata subsp. reclinata
ONONREF	Ononis reflexa
ONON-SP	Ononis SPECIES
ONONSPI	Ononis spinosa
ONONS-P	Ononis spinosa subsp. procurrens
ONONS-S	Ononis spinosa subsp. spinosa
ONONVAR	Ononis variegata
ONONVIS	Ononis viscosa
ONONV-B	Ononis viscosa subsp. brachycarpa
ONONV-R	Ononis viscosa subsp. breviflora
ONOPACA	Onopordum acanthium
ONOPA-A	Onopordum acanthium subsp. acanthium
ONOPILL	Onopordum illyricum
ONOPI-I	Onopordum illyricum subsp. illyricum
ONOPMAC	Onopordum macracanthum
ONOPNER	Onopordum nervosum
ONOPN-N	Onopordum nervosum subsp. nervosum
ONOP-SP	Onopordum SPECIES
OPHIAZO	Ophioglossum azoricum
OPHILUS	Ophioglossum lusitanicum
OPHI-SP	Ophioglossum SPECIES
OPHIVUL	Ophioglossum vulgatum
OPHRAPI	Ophrys apifera
OPHRBOM	Ophrys bombyliflora
OPHRB;B	Ophrys bombyliflora var. bombyliflora
OPHRFUS	Ophrys fusca
OPHRF-B	Ophrys fusca subsp. bilunulata
OPHRF-F	Ophrys fusca subsp. fusca
OPHRF-I	Ophrys fusca subsp. iricolor
OPHRLUT	Ophrys lutea
OPHRL-G	Ophrys lutea subsp. galilaea
OPHRL-L	Ophrys lutea subsp. lutea
OPHROME	Ophrys omegaifera
OPHRO-D	Ophrys omegaifera subsp. dyris
OPHRSCO	Ophrys scolopax
OPHRS-A	Ophrys scolopax subsp. apiformis
OPHRS-S	Ophrys scolopax subsp. scolopax
OPHR-SP	Ophrys SPECIES
OPHRSPE	Ophrys speculum
OPHRS-L	Ophrys speculum subsp. lusitanica
OPHRS-P	Ophrys speculum subsp. speculum
OPHRSPH	Ophrys sphegodes
OPHRS-T	Ophrys sphegodes subsp. atrata
OPHRTEN	Ophrys tenthredinifera
OPUNBON	Opuntia bonaerensis
OPUNFIC	Opuntia ficus-indica
OPUNLEU	Opuntia leucotricha
OPUNMAX	Opuntia maxima
OPUNMIC	Opuntia microdasys
OPUNMON	Opuntia monacantha
OPUN-SP	Opuntia SPECIES
OPUNTUN	Opuntia tuna
ORCHANT	Orchis anthropophora
ORCHITA	Orchis italica
ORCHMAS	Orchis mascula
ORCHM-L	Orchis mascula subsp. laxifloriformis
ORCHM-M	Orchis mascula subsp. mascula
ORCHOLB	Orchis olbiensis
ORCHPRO	Orchis provincialis
ORCH-SP	Orchis SPECIES
ORIG-SP	Origanum SPECIES
ORIGVUL	Origanum vulgare
ORIGV-V	Origanum vulgare subsp. virens
ORLADAU	Orlaya daucoides
ORLA-SP	Orlaya SPECIES
ORNIARA	Ornithogalum arabicum
ORNIBAE	Ornithogalum baeticum
ORNIB-B	Ornithogalum baeticum subsp. baeticum
ORNIBOU	Ornithogalum bourgaeanum
ORNIBRO	Ornithogalum broteroi
ORNICON	Ornithogalum concinnum
ORNIDIV	Ornithogalum divergens
ORNINAR	Ornithogalum narbonense
ORNIORT	Ornithogalum orthophyllum
ORNIO-K	Ornithogalum orthophyllum subsp. kochii
ORNIPYR	Ornithogalum pyrenaicum
ORNI-SP	Ornithogalum SPECIES
ORNIUMB	Ornithogalum umbellatum
ORNIU-U	Ornithogalum umbellatum subsp. umbellatum
ORNTCOM	Ornithopus compressus
ORNTPER	Ornithopus perpusillus
ORNTPIN	Ornithopus pinnatus
ORNTSAT	Ornithopus sativus
ORNTS-M	Ornithopus sativus nothosubsp. macrorrhynchus
ORNTS-I	Ornithopus sativus subsp. isthmocarpus
ORNTS-S	Ornithopus sativus subsp. sativus
ORNT-SP	Ornithopus SPECIES
OROBAME	Orobanche amethystea
OROBARE	Orobanche arenaria
OROBART	Orobanche artemisiae-campestris
OROBBAL	Orobanche balsensis
OROBCAL	Orobanche calendulae
OROBCAS	Orobanche castellana
OROBCLA	Orobanche clausonis
OROBCRE	Orobanche crenata
OROBDEN	Orobanche densiflora
OROBFOE	Orobanche foetida
OROBGRA	Orobanche gracilis
OROBG-G	Orobanche gracilis subsp. gracilis
OROBHED	Orobanche hederae
OROBLIT	Orobanche litorea
OROBMIN	Orobanche minor
OROBMUT	Orobanche mutelii
OROBM;M	Orobanche mutelii var. mutelii
OROBNAN	Orobanche nana
OROBNEP	Orobanche nepetae
OROBPIC	Orobanche picridis-hieracioidis
OROBRAM	Orobanche ramosa
OROBRAP	Orobanche rapum-genistae
OROBROS	Orobanche rosmarina
OROBSCH	Orobanche schultzii
OROB-SP	Orobanche SPECIES
OROBTRI	Orobanche trichocalyx
ORTEHIS	Ortegia hispanica
ORTE-SP	Ortegia SPECIES
ORYZSAT	Oryza sativa
ORYZ-SP	Oryza SPECIES
OSMUREG	Osmunda regalis
OSMU-SP	Osmunda SPECIES
OSYRALB	Osyris alba
OSYRLAN	Osyris lanceolata
OSYR-SP	Osyris SPECIES
OTOSGLA	Otospermum glabrum
OTOS-SP	Otospermum SPECIES
OXALACE	Oxalis acetosella
OXALART	Oxalis articulata
OXALCOR	Oxalis corniculata
OXALDEB	Oxalis debilis
OXALLAT	Oxalis latifolia
OXALL-L	Oxalis latifolia subsp. latifolia
OXALPES	Oxalis pes-caprae
OXALP;P	Oxalis pes-caprae var. pes-caprae
OXALPUR	Oxalis purpurea
OXAL-SP	Oxalis SPECIES
OXYBGLA	Oxybasis glauca
OXYBCHE	Oxybasis chenopodioides
OXYB-SP	Oxybasis SPECIES
OXYBURB	Oxybasis urbica
PAEOBRO	Paeonia broteri
PAEOOFF	Paeonia officinalis
PAEOO-M	Paeonia officinalis subsp. microcarpa
PAEO-SP	Paeonia SPECIES
PALLMAR	Pallenis maritima
PALLM-M	Pallenis maritima subsp. maritima
PALL-SP	Pallenis SPECIES
PALLSPI	Pallenis spinosa
PALLS-S	Pallenis spinosa subsp. spinosa
PANCMAR	Pancratium maritimum
PANC-SP	Pancratium SPECIES
PANICAP	Panicum capillare
PANIDEC	Panicum decompositum
PANIREP	Panicum repens
PANI-SP	Panicum SPECIES
PAPADUB	Papaver dubium
PAPAD-D	Papaver dubium subsp. dubium
PAPARHO	Papaver rhoeas
PAPAR-R	Papaver rhoeas subsp. rhoeas
PAPASOM	Papaver somniferum
PAPAS-S	Papaver somniferum subsp. setigerum
PAPAS-O	Papaver somniferum subsp. somniferum
PAPA-SP	Papaver SPECIES
PARALUS	Paradisea lusitanica
PARA-SP	Paradisea SPECIES
PARPCYL	Parapholis cylindrica
PARPFIL	Parapholis filiformis
PARPINC	Parapholis incurva
PARPMAR	Parapholis marginata
PARPPYC	Parapholis pycnantha
PARP-SP	Parapholis SPECIES
PARPSTR	Parapholis strigosa
PARSLOP	Paraserianthes lophantha
PARSL-L	Paraserianthes lophantha subsp. lophantha
PARS-SP	Paraserianthes SPECIES
PARELAT	Parentucellia latifolia
PARE-SP	Parentucellia SPECIES
PAREVIS	Parentucellia viscosa
PARIJUD	Parietaria judaica
PARIJ-J	Parietaria judaica subsp. judaica
PARILUS	Parietaria lusitanica
PARIL-L	Parietaria lusitanica subsp. lusitanica
PARIMAU	Parietaria mauritanica
PARI-SP	Parietaria SPECIES
PARKACU	Parkinsonia aculeata
PARK-SP	Parkinsonia SPECIES
PAROARG	Paronychia argentea
PAROCUS	Paronychia cuspidata
PAROECH	Paronychia echinulata
PAROPOL	Paronychia polygonifolia
PARO-SP	Paronychia SPECIES
PASCGLA	Pascalia glauca
PASC-SP	Pascalia SPECIES
PASPDIL	Paspalum dilatatum
PASPDIS	Paspalum distichum
PASPSAU	Paspalum saurae
PASP-SP	Paspalum SPECIES
PASPURV	Paspalum urvillei
PASPVAG	Paspalum vaginatum
PASTSAT	Pastinaca sativa
PASTS-S	Pastinaca sativa subsp. sativa
PAST-SP	Pastinaca SPECIES
PATZDUR	Patzkea durandoi
PATZPAN	Patzkea paniculata
PATZP-P	Patzkea paniculata subsp. paniculata
PATZP-S	Patzkea paniculata subsp. spadicea
PATZ-SP	Patzkea SPECIES
PEDI-SP	Pedicularis SPECIES
PEDISYL	Pedicularis sylvatica
PEDIS-L	Pedicularis sylvatica subsp. lusitanica
PENTSEM	Pentaglottis sempervirens
PENT-SP	Pentaglottis SPECIES
PENAASP	Pentanema asperum
PENAMON	Pentanema montanum
PENASAL	Pentanema salicinum
PENA-SP	Pentanema SPECIES
PENASQU	Pentanema squarrosum
PERIINV	Periballia involucrata
PERI-SP	Periballia SPECIES
PERSAMP	Persicaria amphibia
PERSCAP	Persicaria capitata
PERSDEC	Persicaria decipiens
PERSHYD	Persicaria hydropiper
PERSLAP	Persicaria lapathifolia
PERSMAC	Persicaria maculosa
PERSM;M	Persicaria maculosa var. maculosa
PERSMIN	Persicaria minor
PERSPEN	Persicaria pensylvanica
PERS-SP	Persicaria SPECIES
PETAPYR	Petasites pyrenaicus
PETA-SP	Petasites SPECIES
PETRDUB	Petrorhagia dubia
PETRD-D	Petrorhagia dubia subsp. dubia
PETRNAN	Petrorhagia nanteuilii
PETRSAX	Petrorhagia saxifraga
PETRS-S	Petrorhagia saxifraga subsp. saxifraga
PETR-SP	Petrorhagia SPECIES
PETOAMP	Petrosedum amplexicaule
PETOFOR	Petrosedum forsterianum
PETOPRU	Petrosedum pruinatum
PETOSED	Petrosedum sediforme
