ShortName	FullName
ERODMOS	Erodium moschatum
EROD-SP	Erodium SPECIES
ERUCSAT	Eruca sativa
ERUC-SP	Eruca SPECIES
ERUAGAL	Erucastrum gallicum
ERUA-SP	Erucastrum SPECIES
ERYNCAM	Eryngium campestre
ERYNC;C	Eryngium campestre var. campestre
ERYNPLA	Eryngium planum
ERYN-SP	Eryngium SPECIES
ERYSCOA	Erysimum coarctatum
ERYSCHE	Erysimum cheiranthoides
ERYSINC	Erysimum inconspicuum
ERYSREP	Erysimum repandum
ERYSR;R	Erysimum repandum var. repandum
ERYS-SP	Erysimum SPECIES
ERYSVIR	Erysimum virgatum
ERYTGEY	Erythranthe geyeri
ERYTMOS	Erythranthe moschata
ERYT-SP	Erythranthe SPECIES
ERYHAME	Erythronium americanum
ERYHA-A	Erythronium americanum subsp. americanum
ERYH-SP	Erythronium SPECIES
EUONEUR	Euonymus europaeus
EUON-SP	Euonymus SPECIES
EUPAPER	Eupatorium perfoliatum
EUPA-SP	Eupatorium SPECIES
EUPHCYP	Euphorbia cyparissias
EUPHDAV	Euphorbia davidii
EUPHGLY	Euphorbia glyptosperma
EUPHHEL	Euphorbia helioscopia
EUPHH-H	Euphorbia helioscopia subsp. helioscopia
EUPHLAT	Euphorbia lathyris
EUPHMAC	Euphorbia maculata
EUPHMAR	Euphorbia marginata
EUPHNUT	Euphorbia nutans
EUPHPEP	Euphorbia peplus
EUPHP;P	Euphorbia peplus var. peplus
EUPHPOL	Euphorbia polygonifolia
EUPHSAR	Euphorbia saratoi
EUPHSER	Euphorbia serpillifolia
EUPH-SP	Euphorbia SPECIES
EUPHVER	Euphorbia vermiculata
EUPHVIR	Euphorbia virgata
EUPRARC	Euphrasia arctica
EUPRA-B	Euphrasia arctica subsp. borealis
EUPRDIS	Euphrasia disjuncta
EUPRFRI	Euphrasia frigida
EUPRHUD	Euphrasia hudsoniana
EUPRNEM	Euphrasia nemorosa
EUPRN-N	Euphrasia nemorosa subsp. nemorosa
EUPROAK	Euphrasia oakesii
EUPRO;O	Euphrasia oakesii var. oakesii
EUPRO;W	Euphrasia oakesii var. williamsii
EUPROST	Euphrasia ostenfeldii
EUPRRAN	Euphrasia randii
EUPR-SP	Euphrasia SPECIES
EUPRSTR	Euphrasia stricta
EUPRSUB	Euphrasia suborbicularis
EUPRTET	Euphrasia tetraquetra
EUPRVIN	Euphrasia vinacea
EUPRWET	Euphrasia wettsteinii
EUPO-SP	Euphrosyne SPECIES
EUPOXAN	Euphrosyne xanthiifolia
EURYDIV	Eurybia divaricata
EURYMAC	Eurybia macrophylla
EURYRAD	Eurybia radula
EURY-SP	Eurybia SPECIES
EUTHGRA	Euthamia graminifolia
EUTHLAN	Euthamia lanceolata
EUTH-SP	Euthamia SPECIES
EUTREDW	Eutrema edwardsii
EUTR-SP	Eutrema SPECIES
EUTOMAC	Eutrochium maculatum
EUTOM;F	Eutrochium maculatum var. foliosum
EUTOM;M	Eutrochium maculatum var. maculatum
EUTO-SP	Eutrochium SPECIES
FAGOESC	Fagopyrum esculentum
FAGO-SP	Fagopyrum SPECIES
FAGOTAT	Fagopyrum tataricum
FAGUGRA	Fagus grandifolia
FAGU-SP	Fagus SPECIES
FALLCON	Fallopia convolvulus
FALLDUM	Fallopia dumetorum
FALLD;D	Fallopia dumetorum var. dumetorum
FALLSCA	Fallopia scandens
FALL-SP	Fallopia SPECIES
FESTALT	Festuca altaica
FESTBAF	Festuca baffinensis
FESTBRA	Festuca brachyphylla
FESTFIL	Festuca filiformis
FESTFRE	Festuca frederikseniae
FESTHYP	Festuca hyperborea
FESTOCT	Festuca octoflora
FESTPAR	Festuca paradoxa
FESTPRO	Festuca prolifera
FESTRIC	Festuca richardsonii
FESTRUB	Festuca rubra
FESTSAX	Festuca saximontana
FESTS;S	Festuca saximontana var. saximontana
FEST-SP	Festuca SPECIES
FESTSUB	Festuca subverticillata
FESTTRA	Festuca trachyphylla
FESTVIV	Festuca viviparoidea
FILI-SP	Filipendula SPECIES
FILIULM	Filipendula ulmaria
FILIU-U	Filipendula ulmaria subsp. ulmaria
FIMBAUT	Fimbristylis autumnalis
FIMB-SP	Fimbristylis SPECIES
FLOEPRO	Floerkea proserpinacoides
FLOE-SP	Floerkea SPECIES
FOEN-SP	Foeniculum SPECIES
FOENVUL	Foeniculum vulgare
FRAG-SP	Fragaria SPECIES
FRAGVES	Fragaria vesca
FRAGV-A	Fragaria vesca subsp. americana
FRAGV-V	Fragaria vesca subsp. vesca
FRAGVIR	Fragaria virginiana
FRAGV-G	Fragaria virginiana subsp. glauca
FRAGV-I	Fragaria virginiana subsp. virginiana
FRANALN	Frangula alnus
FRANA-A	Frangula alnus subsp. alnus
FRAN-SP	Frangula SPECIES
FRAXPEN	Fraxinus pennsylvanica
FRAX-SP	Fraxinus SPECIES
FUMAOFF	Fumaria officinalis
FUMAO-O	Fumaria officinalis subsp. officinalis
FUMA-SP	Fumaria SPECIES
GALEROT	Galearis rotundifolia
GALE-SP	Galearis SPECIES
GALESPE	Galearis spectabilis
GALGOFF	Galega officinalis
GALG-SP	Galega SPECIES
GALOLAD	Galeopsis ladanum
GALOL-L	Galeopsis ladanum subsp. ladanum
GALO-SP	Galeopsis SPECIES
GALOSPE	Galeopsis speciosa
GALOTET	Galeopsis tetrahit
GALIPAR	Galinsoga parviflora
GALIQUA	Galinsoga quadriradiata
GALI-SP	Galinsoga SPECIES
GALUAPA	Galium aparine
GALUASP	Galium asprellum
GALUBOR	Galium boreale
GALUCIR	Galium circaezans
GALUKAM	Galium kamtschaticum
GALUK;K	Galium kamtschaticum var. kamtschaticum
GALULAB	Galium labradoricum
GALULAN	Galium lanceolatum
GALUOBT	Galium obtusum
GALUO-O	Galium obtusum subsp. obtusum
GALUPAL	Galium palustre
GALU-SP	Galium SPECIES
GALUSPU	Galium spurium
GALUS-S	Galium spurium subsp. spurium
GALUTIN	Galium tinctorium
GALUTRI	Galium trifidum
GALUT-B	Galium trifidum subsp. brevipes
GALUT-H	Galium trifidum subsp. halophilum
GALUT-T	Galium trifidum subsp. trifidum
GALUTRF	Galium triflorum
GAULHIS	Gaultheria hispidula
GAULPRO	Gaultheria procumbens
GAUL-SP	Gaultheria SPECIES
GAYLBAC	Gaylussacia baccata
GAYLBIG	Gaylussacia bigeloviana
GAYL-SP	Gaylussacia SPECIES
GENTAND	Gentiana andrewsii
GENTA;A	Gentiana andrewsii var. andrewsii
GENTCLA	Gentiana clausa
GENTLIN	Gentiana linearis
GENTNIV	Gentiana nivalis
GENT-SP	Gentiana SPECIES
GENIAMA	Gentianella amarella
GENIA-A	Gentianella amarella subsp. acuta
GENIPRO	Gentianella propinqua
GENIP-P	Gentianella propinqua subsp. propinqua
GENIQUI	Gentianella quinquefolia
GENIQ-Q	Gentianella quinquefolia subsp. quinquefolia
GENI-SP	Gentianella SPECIES
GENACRI	Gentianopsis crinita
GENADET	Gentianopsis detonsa
GENAD-N	Gentianopsis detonsa subsp. nesophila
GENA-SP	Gentianopsis SPECIES
GENAVIR	Gentianopsis virgata
GENAV-M	Gentianopsis virgata subsp. macounii
GENAV-V	Gentianopsis virgata subsp. victorinii
GEOCGRO	Geocarpon groenlandicum
GEOC-SP	Geocarpon SPECIES
GEOALIV	Geocaulon lividum
GEOA-SP	Geocaulon SPECIES
GERABIC	Geranium bicknellii
GERACAR	Geranium carolinianum
GERACOL	Geranium columbinum
GERAMAC	Geranium maculatum
GERAMOL	Geranium molle
GERAPRA	Geranium pratense
GERAPUS	Geranium pusillum
GERAPYR	Geranium pyrenaicum
GERAP-P	Geranium pyrenaicum subsp. pyrenaicum
GERAROB	Geranium robertianum
GERA-SP	Geranium SPECIES
GERASYL	Geranium sylvaticum
GERATHU	Geranium thunbergii
GEUMALE	Geum aleppicum
GEUMCAN	Geum canadense
GEUMLAC	Geum laciniatum
GEUMMAC	Geum macrophyllum
GEUMM;M	Geum macrophyllum var. macrophyllum
GEUMM;P	Geum macrophyllum var. perincisum
GEUM-SP	Geum SPECIES
GEUMURB	Geum urbanum
GLYCBOR	Glyceria borealis
GLYCCAN	Glyceria canadensis
GLYCGRA	Glyceria grandis
GLYCMAX	Glyceria maxima
GLYCMEL	Glyceria melicaria
GLYCSEP	Glyceria septentrionalis
GLYC-SP	Glyceria SPECIES
GLYCSTR	Glyceria striata
GNAP-SP	Gnaphalium SPECIES
GNAPULI	Gnaphalium uliginosum
GOODOBL	Goodyera oblongifolia
GOODPUB	Goodyera pubescens
GOODREP	Goodyera repens
GOOD-SP	Goodyera SPECIES
GOODTES	Goodyera tesselata
GRAPMEL	Graphephorum melicoides
GRAP-SP	Graphephorum SPECIES
GRATLUT	Gratiola lutea
GRATNEG	Gratiola neglecta
GRAT-SP	Gratiola SPECIES
GRINHIR	Grindelia hirsutula
GRIN-SP	Grindelia SPECIES
GRINSQU	Grindelia squarrosa
GYMNCON	Gymnocarpium continentale
GYMNDRY	Gymnocarpium dryopteris
GYMNROB	Gymnocarpium robertianum
GYMN-SP	Gymnocarpium SPECIES
GYMODIO	Gymnocladus dioicus
GYMO-SP	Gymnocladus SPECIES
GYPSELE	Gypsophila elegans
GYPSPAN	Gypsophila paniculata
GYPSP;P	Gypsophila paniculata var. paniculata
GYPS-SP	Gypsophila SPECIES
GYPSVAC	Gypsophila vaccaria
HACKDEF	Hackelia deflexa
HACKD;A	Hackelia deflexa var. americana
HACK-SP	Hackelia SPECIES
HACKVIR	Hackelia virginiana
HALEDEF	Halenia deflexa
HALE-SP	Halenia SPECIES
HALRCYM	Halerpestes cymbalaria
HALR-SP	Halerpestes SPECIES
HAMA-SP	Hamamelis SPECIES
HAMAVIR	Hamamelis virginiana
HAMAV;V	Hamamelis virginiana var. virginiana
HEDEHIS	Hedeoma hispida
HEDEPUL	Hedeoma pulegioides
HEDE-SP	Hedeoma SPECIES
HEDYALP	Hedysarum alpinum
HEDYA-A	Hedysarum alpinum subsp. alpinum
HEDYBOR	Hedysarum boreale
HEDYB-M	Hedysarum boreale subsp. mackenziei
HEDY-SP	Hedysarum SPECIES
HELEAUT	Helenium autumnale
HELEFLE	Helenium flexuosum
HELE-SP	Helenium SPECIES
HELIANN	Helianthus annuus
HELIDEC	Helianthus decapetalus
HELIDIV	Helianthus divaricatus
HELIGIG	Helianthus giganteus
HELIGRO	Helianthus grosseserratus
HELIMAX	Helianthus maximiliani
HELINUT	Helianthus nuttallii
HELIN-R	Helianthus nuttallii subsp. rydbergii
HELIPAU	Helianthus pauciflorus
HELIP-P	Helianthus pauciflorus subsp. pauciflorus
HELIP-S	Helianthus pauciflorus subsp. subrhomboideus
HELI-SP	Helianthus SPECIES
HELISTR	Helianthus strumosus
HELITUB	Helianthus tuberosus
HELCHOO	Helictochloa hookeri
HELC-SP	Helictochloa SPECIES
HELOHEL	Heliopsis helianthoides
HELOH;S	Heliopsis helianthoides var. scabra
HELO-SP	Heliopsis SPECIES
HEMEFUL	Hemerocallis fulva
HEMEF;F	Hemerocallis fulva var. fulva
HEMELIL	Hemerocallis lilioasphodelus
HEME-SP	Hemerocallis SPECIES
HEMIATR	Hemionitis atropurpurea
HEMIDEN	Hemionitis densa
HEMIGLA	Hemionitis glabella
HEMI-SP	Hemionitis SPECIES
HEPAAME	Hepatica americana
HEPAA;A	Hepatica americana var. acuta
HEPAA;M	Hepatica americana var. americana
HEPA-SP	Hepatica SPECIES
HERAMAN	Heracleum mantegazzianum
HERAMAX	Heracleum maximum
HERASIB	Heracleum sibiricum
HERA-SP	Heracleum SPECIES
HERNGLA	Herniaria glabra
HERN-SP	Herniaria SPECIES
HESPMAT	Hesperis matronalis
HESPM-M	Hesperis matronalis subsp. matronalis
HESP-SP	Hesperis SPECIES
HETEDUB	Heteranthera dubia
HETE-SP	Heteranthera SPECIES
HIBI-SP	Hibiscus SPECIES
HIBITRI	Hibiscus trionum
HIERALB	Hieracium albiflorum
HIERLAC	Hieracium lachenalii
HIERL-L	Hieracium lachenalii subsp. lachenalii
HIERMUR	Hieracium murorum
HIERM-M	Hieracium murorum subsp. murorum
HIERPAN	Hieracium paniculatum
HIERROB	Hieracium robinsonii
HIERSCA	Hieracium scabrum
HIER-SP	Hieracium SPECIES
HIERUMB	Hieracium umbellatum
HIERU-U	Hieracium umbellatum subsp. umbellatum
HIPPRHA	Hippophae rhamnoides
HIPPR-R	Hippophae rhamnoides subsp. rhamnoides
HIPP-SP	Hippophae SPECIES
HIPULAN	Hippuris lanceolata
HIPU-SP	Hippuris SPECIES
HIPUTET	Hippuris tetraphylla
HIPUVUL	Hippuris vulgaris
HOLCLAN	Holcus lanatus
HOLC-SP	Holcus SPECIES
HOMAPYC	Homalosorus pycnocarpos
HOMA-SP	Homalosorus SPECIES
HONCPEP	Honckenya peploides
HONCP-D	Honckenya peploides subsp. diffusa
HONCP-R	Honckenya peploides subsp. robusta
HONC-SP	Honckenya SPECIES
HORDBRA	Hordeum brachyantherum
HORDJUB	Hordeum jubatum
HORD-SP	Hordeum SPECIES
HORDVUL	Hordeum vulgare
HORDV-V	Hordeum vulgare subsp. vulgare
HOUSCAE	Houstonia caerulea
HOUS-SP	Houstonia SPECIES
HUDSERI	Hudsonia ericoides
HUDS-SP	Hudsonia SPECIES
HUDSTOM	Hudsonia tomentosa
HUMUAME	Humulus americanus
HUMULUP	Humulus lupulus
HUMUSCA	Humulus scandens
HUMU-SP	Humulus SPECIES
HUPEAPP	Huperzia appalachiana
HUPECON	Huperzia continentalis
HUPELUC	Huperzia lucidula
HUPESEL	Huperzia selago
HUPE-SP	Huperzia SPECIES
HYDRAME	Hydrocotyle americana
HYDR-SP	Hydrocotyle SPECIES
HYDOMOR	Hydrocharis morsus-ranae
HYDO-SP	Hydrocharis SPECIES
HYDPCAN	Hydrophyllum canadense
HYDP-SP	Hydrophyllum SPECIES
HYDPVIR	Hydrophyllum virginianum
HYDPV;V	Hydrophyllum virginianum var. virginianum
HYLOGLU	Hylodesmum glutinosum
HYLONUD	Hylodesmum nudiflorum
HYLO-SP	Hylodesmum SPECIES
HYLT-SP	Hylotelephium SPECIES
HYLTTEL	Hylotelephium telephium
HYOSNIG	Hyoscyamus niger
HYOS-SP	Hyoscyamus SPECIES
HYPEASC	Hypericum ascyron
HYPEA-P	Hypericum ascyron subsp. pyramidatum
HYPEBOR	Hypericum boreale
HYPECAN	Hypericum canadense
HYPEELL	Hypericum ellipticum
HYPEFRA	Hypericum fraseri
HYPEKAL	Hypericum kalmianum
HYPEMAJ	Hypericum majus
HYPEMUT	Hypericum mutilum
HYPEM-M	Hypericum mutilum subsp. mutilum
HYPEPER	Hypericum perforatum
HYPEP-P	Hypericum perforatum subsp. perforatum
HYPEPUN	Hypericum punctatum
HYPE-SP	Hypericum SPECIES
HYPEVIR	Hypericum virginicum
CHAEMIN	Chaenorhinum minus
CHAEM-M	Chaenorhinum minus subsp. minus
CHAE-SP	Chaenorhinum SPECIES
CHAR-SP	Chaerophyllum SPECIES
CHARTEM	Chaerophyllum temulum
CHAMPAU	Chamaebuxus paucifolia
CHAM-SP	Chamaebuxus SPECIES
CHAACAL	Chamaedaphne calyculata
CHAA-SP	Chamaedaphne SPECIES
CHELMAJ	Chelidonium majus
CHELM-M	Chelidonium majus subsp. majus
CHEL-SP	Chelidonium SPECIES
CHEOGLA	Chelone glabra
CHEO-SP	Chelone SPECIES
CHENMUR	Chenopodiastrum murale
CHENSIM	Chenopodiastrum simplex
CHEN-SP	Chenopodiastrum SPECIES
CHEPALB	Chenopodium album
CHEPA;A	Chenopodium album var. album
CHEPBER	Chenopodium berlandieri
CHEPB;B	Chenopodium berlandieri var. bushianum
CHEPB;Z	Chenopodium berlandieri var. zschackei
CHEPBET	Chenopodium betaceum
CHEPFIC	Chenopodium ficifolium
CHEPFOG	Chenopodium foggii
CHEP-SP	Chenopodium SPECIES
CHERBIF	Cherleria biflora
CHERMAR	Cherleria marcescens
CHER-SP	Cherleria SPECIES
CHIMMAC	Chimaphila maculata
CHIM-SP	Chimaphila SPECIES
CHIMUMB	Chimaphila umbellata
CHIMU-U	Chimaphila umbellata subsp. umbellata
CHRYARC	Chrysanthemum arcticum
CHRYA-P	Chrysanthemum arcticum subsp. polare
CHRYINT	Chrysanthemum integrifolium
CHRY-SP	Chrysanthemum SPECIES
CHRSAME	Chrysosplenium americanum
CHRS-SP	Chrysosplenium SPECIES
CHRSTET	Chrysosplenium tetrandrum
IBER-SP	Iberis SPECIES
IBERUMB	Iberis umbellata
ILEXMUC	Ilex mucronata
ILEX-SP	Ilex SPECIES
ILEXVER	Ilex verticillata
IMPABAL	Impatiens balfourii
IMPACAP	Impatiens capensis
IMPAGLA	Impatiens glandulifera
IMPAPAL	Impatiens pallida
IMPAPAR	Impatiens parviflora
IMPA-SP	Impatiens SPECIES
INULHEL	Inula helenium
INULH-H	Inula helenium subsp. helenium
INULRAC	Inula racemosa
INUL-SP	Inula SPECIES
IONALIN	Ionactis linariifolia
IONA-SP	Ionactis SPECIES
IPOMPUR	Ipomoea purpurea
IPOM-SP	Ipomoea SPECIES
IRISHOO	Iris hookeri
IRISPSE	Iris pseudacorus
IRIS-SP	Iris SPECIES
IRISVER	Iris versicolor
IRISVIR	Iris virginica
ISAT-SP	Isatis SPECIES
ISATTIN	Isatis tinctoria
ISATT-T	Isatis tinctoria subsp. tinctoria
ISOELAC	Isoetes lacustris
ISOELAU	Isoetes laurentiana
ISOESEP	Isoetes septentrionalis
ISOE-SP	Isoetes SPECIES
ISOETEN	Isoetes tenella
ISOETUC	Isoetes tuckermanii
ISOET-T	Isoetes tuckermanii subsp. tuckermanii
JACOPSE	Jacobaea pseudoarnica
JACO-SP	Jacobaea SPECIES
JACOVUL	Jacobaea vulgaris
JACOV-V	Jacobaea vulgaris subsp. vulgaris
JUGLCIN	Juglans cinerea
JUGL-SP	Juglans SPECIES
JUNCACU	Juncus acuminatus
JUNCALP	Juncus alpinoarticulatus
JUNCA-A	Juncus alpinoarticulatus subsp. americanus
JUNCANT	Juncus anthelatus
JUNCARC	Juncus arcticus
JUNCA-R	Juncus arcticus subsp. arcticus
JUNCART	Juncus articulatus
JUNCA-T	Juncus articulatus subsp. articulatus
JUNCBAL	Juncus balticus
JUNCB-L	Juncus balticus subsp. littoralis
JUNCBIG	Juncus biglumis
JUNCBRA	Juncus brachycephalus
JUNCBUF	Juncus bufonius
JUNCCAN	Juncus canadensis
JUNCCAS	Juncus castaneus
JUNCC-C	Juncus castaneus subsp. castaneus
JUNCCOM	Juncus compressus
JUNCCON	Juncus conglomeratus
JUNCDUD	Juncus dudleyi
JUNCEFF	Juncus effusus
JUNCE-E	Juncus effusus subsp. effusus
JUNCE-S	Juncus effusus subsp. solutus
JUNCENS	Juncus ensifolius
JUNCGER	Juncus gerardi
JUNCG-G	Juncus gerardi subsp. gerardi
JUNCGRE	Juncus greenei
JUNCINF	Juncus inflexus
JUNCI-I	Juncus inflexus subsp. inflexus
JUNCLON	Juncus longistylis
JUNCMAR	Juncus marginatus
JUNCNOD	Juncus nodosus
JUNCPEL	Juncus pelocarpus
JUNCPYL	Juncus pylaei
JUNCRAN	Juncus ranarius
JUNC-SP	Juncus SPECIES
JUNCSTY	Juncus stygius
JUNCS-A	Juncus stygius subsp. americanus
JUNCSUB	Juncus subtilis
JUNCTEN	Juncus tenuis
JUNCTOR	Juncus torreyi
JUNCTRI	Juncus triglumis
JUNCT-A	Juncus triglumis subsp. albescens
JUNCTWE	Juncus tweedyi
JUNCVAS	Juncus vaseyi
JUNICOM	Juniperus communis
JUNIC;D	Juniperus communis var. depressa
JUNIC;M	Juniperus communis var. megistocarpa
JUNIHOR	Juniperus horizontalis
JUNI-SP	Juniperus SPECIES
JUNIVIR	Juniperus virginiana
JUNIV;V	Juniperus virginiana var. virginiana
KALMANG	Kalmia angustifolia
KALMA-A	Kalmia angustifolia subsp. angustifolia
KALMPOL	Kalmia polifolia
KALMPRO	Kalmia procumbens
KALM-SP	Kalmia SPECIES
KNAUARV	Knautia arvensis
KNAU-SP	Knautia SPECIES
KOELMAC	Koeleria macrantha
KOELM-M	Koeleria macrantha subsp. macrantha
KOEL-SP	Koeleria SPECIES
KOELSPI	Koeleria spicata
KOELS-S	Koeleria spicata subsp. spicata
KOENISL	Koenigia islandica
KOEN-SP	Koenigia SPECIES
LACTBIE	Lactuca biennis
LACTCAN	Lactuca canadensis
LACTHIR	Lactuca hirsuta
LACTMUR	Lactuca muralis
LACTOBL	Lactuca oblongifolia
LACTSAL	Lactuca saligna
LACTSER	Lactuca serriola
LACT-SP	Lactuca SPECIES
LAGUOVA	Lagurus ovatus
LAGU-SP	Lagurus SPECIES
LAMIALB	Lamium album
LAMIA-A	Lamium album subsp. album
LAMIAMP	Lamium amplexicaule
LAMIA-M	Lamium amplexicaule subsp. amplexicaule
LAMIPUR	Lamium purpureum
LAMIP;I	Lamium purpureum var. incisum
LAMIP;P	Lamium purpureum var. purpureum
LAMI-SP	Lamium SPECIES
LAPOCAN	Laportea canadensis
LAPO-SP	Laportea SPECIES
LAPP-SP	Lappula SPECIES
LAPPSQU	Lappula squarrosa
LAPSCOM	Lapsana communis
LAPSC-C	Lapsana communis subsp. communis
LAPS-SP	Lapsana SPECIES
LARILAR	Larix laricina
LARI-SP	Larix SPECIES
LATHJAP	Lathyrus japonicus
LATHJ;J	Lathyrus japonicus var. japonicus
LATHJ;M	Lathyrus japonicus var. maritimus
LATHJ;P	Lathyrus japonicus var. pellitus
LATHLAT	Lathyrus latifolius
LATHL-L	Lathyrus latifolius subsp. latifolius
LATHODO	Lathyrus odoratus
LATHOCH	Lathyrus ochroleucus
LATHOLE	Lathyrus oleraceus
LATHPAL	Lathyrus palustris
LATHP-P	Lathyrus palustris subsp. palustris
LATHPRA	Lathyrus pratensis
LATH-SP	Lathyrus SPECIES
LATHSYL	Lathyrus sylvestris
LATHTUB	Lathyrus tuberosus
LATHVEN	Lathyrus venosus
LATHV;I	Lathyrus venosus var. intonsus
LEERORY	Leersia oryzoides
LEER-SP	Leersia SPECIES
LEERVIR	Leersia virginica
LECHINT	Lechea intermedia
LECHI;I	Lechea intermedia var. intermedia
LECHI;L	Lechea intermedia var. laurentiana
LECH-SP	Lechea SPECIES
LEMNMIN	Lemna minor
LEMNPER	Lemna perpusilla
LEMN-SP	Lemna SPECIES
LEMNTRI	Lemna trisulca
LEMNTUR	Lemna turionifera
LEONCAR	Leonurus cardiaca
LEON-SP	Leonurus SPECIES
LEPICAM	Lepidium campestre
LEPICOR	Lepidium coronopus
LEPIDEN	Lepidium densiflorum
LEPIDID	Lepidium didymum
LEPILAT	Lepidium latifolium
LEPIRAM	Lepidium ramosissimum
LEPIRUD	Lepidium ruderale
LEPISAT	Lepidium sativum
LEPI-SP	Lepidium SPECIES
LEPIVIR	Lepidium virginicum
LEPIV-V	Lepidium virginicum subsp. virginicum
LEUCSER	Leucanthemella serotina
LEUC-SP	Leucanthemella SPECIES
LEUA-SP	Leucanthemum SPECIES
LEUAVUL	Leucanthemum vulgare
LEUAV-V	Leucanthemum vulgare subsp. vulgare
LEUOGRA	Leucophysalis grandiflora
LEUO-SP	Leucophysalis SPECIES
LEVIOFF	Levisticum officinale
LEVI-SP	Levisticum SPECIES
LEYMARE	Leymus arenarius
LEYMMOL	Leymus mollis
LEYM-SP	Leymus SPECIES
LIAT-SP	Liatris SPECIES
LIATSPI	Liatris spicata
LIATS;S	Liatris spicata var. spicata
LIGUSCO	Ligusticum scothicum
LIGUS-S	Ligusticum scothicum subsp. scothicum
LIGU-SP	Ligusticum SPECIES
LILICAN	Lilium canadense
LILILAN	Lilium lancifolium
LILIMAR	Lilium martagon
LILIM;M	Lilium martagon var. martagon
LILIPHI	Lilium philadelphicum
LILI-SP	Lilium SPECIES
LIMOCAR	Limonium carolinianum
LIMO-SP	Limonium SPECIES
LIMSAQU	Limosella aquatica
LIMSA;A	Limosella aquatica var. aquatica
LIMSAUS	Limosella australis
LIMS-SP	Limosella SPECIES
LINABIP	Linaria bipartita
LINACAN	Linaria canadensis
LINADAL	Linaria dalmatica
LINAMAR	Linaria maroccana
LINA-SP	Linaria SPECIES
LINAVUL	Linaria vulgaris
LINAV-V	Linaria vulgaris subsp. vulgaris
LINDDUB	Lindernia dubia
LINDD;D	Lindernia dubia var. dubia
LIND-SP	Lindernia SPECIES
LINNBOR	Linnaea borealis
LINNB;A	Linnaea borealis var. americana
LINN-SP	Linnaea SPECIES
LINUCAT	Linum catharticum
LINUC;C	Linum catharticum var. catharticum
LINULEW	Linum lewisii
LINUL;L	Linum lewisii var. lewisii
LINU-SP	Linum SPECIES
LINUSUL	Linum sulcatum
LINUUSI	Linum usitatissimum
LINUU;U	Linum usitatissimum var. usitatissimum
LIPAPOL	Lipandra polysperma
LIPA-SP	Lipandra SPECIES
LIPRLOE	Liparis loeselii
LIPRL-L	Liparis loeselii subsp. loeselii
LIPR-SP	Liparis SPECIES
LITHLAT	Lithospermum latifolium
LITHOFF	Lithospermum officinale
LITHPAR	Lithospermum parviflorum
LITH-SP	Lithospermum SPECIES
LITTAME	Littorella americana
LITT-SP	Littorella SPECIES
LOBECAR	Lobelia cardinalis
LOBEDOR	Lobelia dortmanna
LOBEINF	Lobelia inflata
LOBEKAL	Lobelia kalmii
LOBE-SP	Lobelia SPECIES
LOBESPI	Lobelia spicata
LOBUMAR	Lobularia maritima
LOBUM-M	Lobularia maritima subsp. maritima
LOBU-SP	Lobularia SPECIES
LOLIARU	Lolium arundinaceum
LOLIA-A	Lolium arundinaceum subsp. arundinaceum
LOLIGIG	Lolium giganteum
LOLIMUL	Lolium multiflorum
LOLIPER	Lolium perenne
LOLIPES	Lolium persicum
LOLIPRA	Lolium pratense
LOLI-SP	Lolium SPECIES
LOLITEM	Lolium temulentum
LOMAROT	Lomatogonium rotatum
LOMAR;R	Lomatogonium rotatum var. rotatum
LOMA-SP	Lomatogonium SPECIES
LONICAN	Lonicera canadensis
LONIDIO	Lonicera dioica
LONIHIR	Lonicera hirsuta
LONIINV	Lonicera involucrata
LONII;I	Lonicera involucrata var. involucrata
LONIMOR	Lonicera morrowii
LONIOBL	Lonicera oblongifolia
LONIRET	Lonicera reticulata
LONISEM	Lonicera sempervirens
LONI-SP	Lonicera SPECIES
LONITAT	Lonicera tatarica
LONIVIL	Lonicera villosa
LONIV;C	Lonicera villosa var. calvescens
LONIV;S	Lonicera villosa var. solonis
LONIV;T	Lonicera villosa var. tonsa
LONIV;V	Lonicera villosa var. villosa
LONIXYL	Lonicera xylosteum
LUDWALT	Ludwigia alternifolia
LUDWPAL	Ludwigia palustris
LUDW-SP	Ludwigia SPECIES
LUNAANN	Lunaria annua
LUNAA-A	Lunaria annua subsp. annua
LUNA-SP	Lunaria SPECIES
LUPIPOL	Lupinus polyphyllus
LUPIP-P	Lupinus polyphyllus subsp. polyphyllus
LUPI-SP	Lupinus SPECIES
LUZUACU	Luzula acuminata
LUZUA-A	Luzula acuminata subsp. acuminata
LUZUCON	Luzula confusa
LUZUGRO	Luzula groenlandica
LUZUMUL	Luzula multiflora
LUZUM-F	Luzula multiflora subsp. frigida
LUZUM-M	Luzula multiflora subsp. multiflora
LUZUNIV	Luzula nivalis
LUZUPAL	Luzula pallescens
LUZUPAR	Luzula parviflora
LUZUP-M	Luzula parviflora subsp. melanocarpa
LUZUP-P	Luzula parviflora subsp. parviflora
LUZU-SP	Luzula SPECIES
LUZUSPI	Luzula spicata
LUZUS-S	Luzula spicata subsp. spicata
LUZUWAH	Luzula wahlenbergii
LYCIBAR	Lycium barbarum
LYCI-SP	Lycium SPECIES
LYCOINU	Lycopodiella inundata
LYCO-SP	Lycopodiella SPECIES
LYCPALP	Lycopodium alpinum
LYCPANN	Lycopodium annotinum
LYCPCLA	Lycopodium clavatum
