ShortName	FullName
RUBUSEN	Rubus sendtneri
RUBUSET	Rubus senticosus
RUBUSEA	Rubus ser. Glandulosi
RUBUSCH	Rubus schleicheri
RUBUSIE	Rubus siemianicensis
RUBUSIL	Rubus silesiacus
RUBUSIV	Rubus silvae-bohemicae
RUBUSIA	Rubus silvae-norticae
RUBUSIT	Rubus silvaticus
RUBUSOR	Rubus sorbicus
RUBU-SP	Rubus SPECIES
RUBUSPR	Rubus sprengelii
RUBUSTI	Rubus stimulifer
RUBUSTO	Rubus stohrii
RUBUSUB	Rubus subg. Anoplobatus
RUBUSUG	Rubus subg. Cylactis
RUBUSUA	Rubus subg. Chamaerubus
RUBUSUC	Rubus subg. Idaeobatus
RUBUSUD	Rubus subg. Rubus
RUBUSUL	Rubus sulcatus
RUBUTAB	Rubus tabanimontanus
RUBUTHE	Rubus thelybatos
RUBUTUB	Rubus tuberculatus
RUBUULM	Rubus ulmifolius
RUBUVAT	Rubus vatavensis
RUBUVEL	Rubus velutinus
RUBUVES	Rubus vestitus
RUBUVRA	Rubus vratnensis
RUBUWAH	Rubus wahlbergii
RUBUWES	Rubus wessbergii
RUBUWIM	Rubus wimmerianus
RUBUWIR	Rubus wirtgenii
RUBUXAN	Rubus xanthocarpus
RUDBFUL	Rudbeckia fulgida
RUDBHIR	Rudbeckia hirta
RUDBLAC	Rudbeckia laciniata
RUDB-SP	Rudbeckia SPECIES
RUME*AB	Rumex ×abortivus
RUME*AM	Rumex ×ambigens
RUME*AR	Rumex ×armoraciifolius
RUME*CA	Rumex ×callianthemus
RUME*CO	Rumex ×conspersus
RUME*CR	Rumex ×corconticus
RUME*DU	Rumex ×duftii
RUME*FA	Rumex ×fallacinus
RUME*HE	Rumex ×henrardii
RUME*HT	Rumex ×heterophyllus
RUME*HY	Rumex ×hybridus
RUME*IN	Rumex ×intercedens
RUME*KN	Rumex ×knafii
RUME*ME	Rumex ×mezei
RUME*NI	Rumex ×niesslii
RUME*PL	Rumex ×platyphyllos
RUME*PR	Rumex ×pratensis
RUME*PO	Rumex ×propinquus
RUME*RU	Rumex ×ruehmeri
RUME*SA	Rumex ×sagorskii
RUME*SC	Rumex ×schreberi
RUME*SH	Rumex ×schulzei
RUME*ST	Rumex ×stenophylloides
RUMEACE	Rumex acetosa
RUME*AI	Rumex acetosa × R. arifolius
RUME*TH	Rumex acetosa × R. thyrsiflorus
RUMEACT	Rumex acetosella
RUMEA-A	Rumex acetosella subsp. acetosella
RUMEA-C	Rumex acetosella subsp. acetoselloides
RUMEA-M	Rumex acetosella subsp. multifidus
RUMEA-P	Rumex acetosella subsp. pyrenaicus
RUMEALP	Rumex alpinus
RUMEAQU	Rumex aquaticus
RUMEA-Q	Rumex aquaticus subsp. aquaticus
RUMEARI	Rumex arifolius
RUMEBRO	Rumex brownii
RUMECON	Rumex confertus
RUMECOG	Rumex conglomeratus
RUME*SE	Rumex conglomeratus × R. obtusifolius × R. stenophyllus
RUMECRI	Rumex crispus
RUMEDEN	Rumex dentatus
RUMED-H	Rumex dentatus subsp. halacsyi
RUMEHYD	Rumex hydrolapathum
RUMELON	Rumex longifolius
RUMEL-L	Rumex longifolius subsp. longifolius
RUMEL-S	Rumex longifolius subsp. sourekii
RUMEMAR	Rumex maritimus
RUMEOBO	Rumex obovatus
RUMEOBT	Rumex obtusifolius
RUMEO;M	Rumex obtusifolius var. microcarpus
RUMEO;O	Rumex obtusifolius var. obtusifolius
RUMEO;S	Rumex obtusifolius var. subalpinus
RUMEO;T	Rumex obtusifolius var. transiens
RUMEPAL	Rumex palustris
RUME*SN	Rumex palustris × R. stenophyllus
RUMEPAT	Rumex patientia
RUME*TI	Rumex patientia × R. tianschanicus 'Uteuša'
RUMEP-P	Rumex patientia subsp. patientia
RUMERUG	Rumex rugosus
RUMESAN	Rumex sanguineus
RUMESCU	Rumex scutatus
RUME-SP	Rumex SPECIES
RUMESTE	Rumex stenophyllus
RUMETHY	Rumex thyrsiflorus
RUMETRI	Rumex triangulivalvis
RUTAGRA	Ruta graveolens
RUTA-SP	Ruta SPECIES
SAGI*LE	Sagina ×lemoviscensis
SAGI*NO	Sagina ×normaniana
SAGIALE	Sagina alexandrae
SAGIAPE	Sagina apetala
SAGIA-A	Sagina apetala subsp. apetala
SAGIA-E	Sagina apetala subsp. erecta
SAGINOD	Sagina nodosa
SAGIPRO	Sagina procumbens
SAGISAG	Sagina saginoides
SAGI-SP	Sagina SPECIES
SAGTLAT	Sagittaria latifolia
SAGTSAG	Sagittaria sagittifolia
SAGT-SP	Sagittaria SPECIES
SALIPER	Salicornia perennans
SALI-SP	Salicornia SPECIES
SALXAME	Salix 'Americana'
SALX*AL	Salix ×alopecuroides
SALX*BI	Salix ×bifida
SALX*CA	Salix ×capnoides
SALX*CP	Salix ×capreola
SALX*DI	Salix ×dichroa
SALX*DO	Salix ×doniana
SALX*EH	Salix ×ehrhartiana
SALX*ER	Salix ×erdingeri
SALX*FR	Salix ×fruticosa
SALX*HO	Salix ×holosericea
SALX*CH	Salix ×chlorophana
SALX*IN	Salix ×incubacea
SALX*MA	Salix ×macrophylla
SALX*ME	Salix ×meyeriana
SALX*MO	Salix ×mollissima
SALX*MU	Salix ×multinervis
SALX*NE	Salix ×nepetifolia
SALX*OL	Salix ×oleifolia
SALX*ON	Salix ×onusta
SALX*PA	Salix ×parviflora
SALX*PX	Salix ×paxii
SALX*PE	Salix ×pendulina
SALX*PL	Salix ×plicata
SALX*PO	Salix ×pontederana
SALX*RE	Salix ×reichardtii
SALX*RU	Salix ×reuteri
SALX*RB	Salix ×rubens
SALX*RR	Salix ×rubra
SALX*SE	Salix ×sepulcralis
SALX*SI	Salix ×siegertii
SALX*SM	Salix ×smithiana
SALX*SP	Salix ×spathulata
SALX*SU	Salix ×subaurita
SALX*SB	Salix ×subcaprea
SALX*SC	Salix ×subcinerea
SALX*UN	Salix ×undulata
SALX*WI	Salix ×wimmeriana
SALXACU	Salix acutifolia
SALXALB	Salix alba
SALXALA	Salix alba 'Tristis'
SALX*TR	Salix alba × S. euxina × S. triandra
SALXAPP	Salix appendiculata
SALXAUR	Salix aurita
SALX*SL	Salix aurita × S. caprea × S. silesiaca
SALXBAB	Salix babylonica
SALXBIC	Salix bicolor
SALXCAP	Salix caprea
SALXCIN	Salix cinerea
SALXCOR	Salix cordata
SALXDAP	Salix daphnoides
SALXELA	Salix elaeagnos
SALXEUX	Salix euxina
SALXHAS	Salix hastata
SALXH-V	Salix hastata subsp. vegeta
SALXHER	Salix herbacea
SALXINT	Salix interior
SALXLAP	Salix lapponum
SALXL;D	Salix lapponum var. daphneola
SALXL;L	Salix lapponum var. lapponum
SALXMAT	Salix matsudana
SALXMAS	Salix matsudana 'Tortuosa'
SALXMEL	Salix melanopsis
SALXMYR	Salix myrsinifolia
SALXMYT	Salix myrtilloides
SALXPEN	Salix pentandra
SALXPUR	Salix purpurea
SALXREP	Salix repens
SALXROS	Salix rosmarinifolia
SALX*VI	Salix rosmarinifolia × S. viminalis
SALXSIL	Salix silesiaca
SALX-SP	Salix SPECIES
SALXSTA	Salix starkeana
SALXTRI	Salix triandra
SALXT-A	Salix triandra subsp. amygdalina
SALXT-T	Salix triandra subsp. triandra
SALXVIM	Salix viminalis
SALSCOL	Salsola collina
SALS-SP	Salsola SPECIES
SALSTRA	Salsola tragus
SALST-T	Salsola tragus subsp. tragus
SALV*SY	Salvia ×sylvestris
SALVAET	Salvia aethiopis
SALVAUS	Salvia austriaca
SALVGLU	Salvia glutinosa
SALVHIS	Salvia hispanica
SALVNEM	Salvia nemorosa
SALVOFF	Salvia officinalis
SALVPRA	Salvia pratensis
SALVREF	Salvia reflexa
SALVSCL	Salvia sclarea
SALV-SP	Salvia SPECIES
SALVSPI	Salvia spinosa
SALVSPL	Salvia splendens
SALVVER	Salvia verbenaca
SALVVET	Salvia verticillata
SALVVIR	Salvia viridis
SALNNAT	Salvinia natans
SALN-SP	Salvinia SPECIES
SAMBEBU	Sambucus ebulus
SAMBNIG	Sambucus nigra
SAMBRAC	Sambucus racemosa
SAMB-SP	Sambucus SPECIES
SAMO-SP	Samolus SPECIES
SAMOVAL	Samolus valerandi
SANGMIN	Sanguisorba minor
SANGM-B	Sanguisorba minor subsp. balearica
SANGM-M	Sanguisorba minor subsp. minor
SANGOFF	Sanguisorba officinalis
SANG-SP	Sanguisorba SPECIES
SANGTEN	Sanguisorba tenuifolia
SANIEUR	Sanicula europaea
SANI-SP	Sanicula SPECIES
SANTCHA	Santolina chamaecyparissus
SANT-SP	Santolina SPECIES
SAPOOCY	Saponaria ocymoides
SAPOOFF	Saponaria officinalis
SAPO-SP	Saponaria SPECIES
SARRPUR	Sarracenia purpurea
SARR-SP	Sarracenia SPECIES
SASAPAL	Sasa palmata
SASA-SP	Sasa SPECIES
SATUHOR	Satureja hortensis
SATU-SP	Satureja SPECIES
SAXI*GE	Saxifraga ×geum
SAXI*UR	Saxifraga ×urbium
SAXIBUL	Saxifraga bulbifera
SAXICUN	Saxifraga cuneifolia
SAXICYM	Saxifraga cymbalaria
SAXIGRA	Saxifraga granulata
SAXIG-G	Saxifraga granulata subsp. granulata
SAXIHIR	Saxifraga hirsuta
SAXIHOS	Saxifraga hostii
SAXIHYP	Saxifraga hypnoides
SAXIMOS	Saxifraga moschata
SAXIM-B	Saxifraga moschata subsp. basaltica
SAXINIV	Saxifraga nivalis
SAXIOPP	Saxifraga oppositifolia
SAXIO-O	Saxifraga oppositifolia subsp. oppositifolia
SAXIPAN	Saxifraga paniculata
SAXIROS	Saxifraga rosacea
SAXIR-S	Saxifraga rosacea subsp. sponhemica
SAXIR-T	Saxifraga rosacea subsp. steinmannii
SAXIROT	Saxifraga rotundifolia
SAXISPA	Saxifraga spathularis
SAXI-SP	Saxifraga SPECIES
SAXITRI	Saxifraga tridactylites
SAXIUMB	Saxifraga umbrosa
SAXI#UM	Saxifraga umbrosa agg.
SCAB*JA	Scabiosa ×janchenii
SCABCAN	Scabiosa canescens
SCABCOL	Scabiosa columbaria
SCABLUC	Scabiosa lucida
SCABL-C	Scabiosa lucida subsp. calcicola
SCABL-L	Scabiosa lucida subsp. lucida
SCABOCH	Scabiosa ochroleuca
SCAB-SP	Scabiosa SPECIES
SCANPEC	Scandix pecten-veneris
SCAN-SP	Scandix SPECIES
SCILBIF	Scilla bifolia
SCIL*LU	Scilla bifolia × S. luciliae agg.
SCILB-B	Scilla bifolia subsp. bifolia
SCILB-U	Scilla bifolia subsp. buekkensis
SCILB-R	Scilla bifolia subsp. rara
SCILB-S	Scilla bifolia subsp. spetana
SCILB;B	Scilla bifolia var. bohemica
SCILB;D	Scilla bifolia var. drunensis
SCILB;M	Scilla bifolia var. magnomoravica
SCILFOR	Scilla forbesii
SCILKLA	Scilla kladnii
SCILLUC	Scilla luciliae
SCIL#LU	Scilla luciliae agg.
SCILSAR	Scilla sardensis
SCIL-SP	Scilla SPECIES
SCILVIN	Scilla vindobonensis
SCIRHOL	Scirpoides holoschoenus
SCIR-SP	Scirpoides SPECIES
SCIP*CE	Scirpus ×celakovskyanus
SCIPRAD	Scirpus radicans
SCIP-SP	Scirpus SPECIES
SCIPSYL	Scirpus sylvaticus
SCLE*IN	Scleranthus ×intermedius
SCLE*PO	Scleranthus ×podperae
SCLEANN	Scleranthus annuus
SCLE#AN	Scleranthus annuus agg.
SCLEPER	Scleranthus perennis
SCLEP-P	Scleranthus perennis subsp. perennis
SCLEPOL	Scleranthus polycarpos
SCLE-SP	Scleranthus SPECIES
SCLEVER	Scleranthus verticillatus
SCLRATR	Scleroblitum atriplicinum
SCLR-SP	Scleroblitum SPECIES
SCLODUR	Sclerochloa dura
SCLO-SP	Sclerochloa SPECIES
SCLL-SP	Sclerolaena SPECIES
SCLLTRI	Sclerolaena tricuspis
SCOLMAC	Scolymus maculatus
SCOL-SP	Scolymus SPECIES
SCOPCAR	Scopolia carniolica
SCOP-SP	Scopolia SPECIES
SCORMUR	Scorpiurus muricatus
SCOR-SP	Scorpiurus SPECIES
SCOZAUS	Scorzonera austriaca
SCOZCAN	Scorzonera cana
SCOZHIS	Scorzonera hispanica
SCOZHUM	Scorzonera humilis
SCOZLAC	Scorzonera laciniata
SCOZPAR	Scorzonera parviflora
SCOZPUR	Scorzonera purpurea
SCOZ-SP	Scorzonera SPECIES
SCOOAUT	Scorzoneroides autumnalis
SCOO-SP	Scorzoneroides SPECIES
SCROCAN	Scrophularia canina
SCROCHR	Scrophularia chrysantha
SCRONOD	Scrophularia nodosa
SCROSCO	Scrophularia scopolii
SCRO-SP	Scrophularia SPECIES
SCROUMB	Scrophularia umbrosa
SCROU-N	Scrophularia umbrosa subsp. neesii
SCROU-U	Scrophularia umbrosa subsp. umbrosa
SCROVER	Scrophularia vernalis
SCUTALT	Scutellaria altissima
SCUTGAL	Scutellaria galericulata
SCUTHAS	Scutellaria hastifolia
SCUT-SP	Scutellaria SPECIES
SECACER	Secale cereale
SECA-SP	Secale SPECIES
SECUMOR	Securigera moravica
SECU-SP	Securigera SPECIES
SECUVAR	Securigera varia
SEDOSED	Sedobassia sedoides
SEDO-SP	Sedobassia SPECIES
SEDUACR	Sedum acre
SEDUAIZ	Sedum aizoon
SEDUALB	Sedum album
SEDUALP	Sedum alpestre
SEDUANN	Sedum annuum
SEDUHIS	Sedum hispanicum
SEDUHYB	Sedum hybridum
SEDUOCH	Sedum ochroleucum
SEDUPAL	Sedum pallidum
SEDUREF	Sedum reflexum
SEDURUP	Sedum rupestre
SEDU#RU	Sedum rupestre agg.
SEDUR-E	Sedum rupestre subsp. erectum
SEDUSAR	Sedum sarmentosum
SEDUSEX	Sedum sexangulare
SEDU-SP	Sedum SPECIES
SEDUSPU	Sedum spurium
SEDUSTO	Sedum stoloniferum
SEDUVIL	Sedum villosum
SELAHEL	Selaginella helvetica
SELASEL	Selaginella selaginoides
SELA-SP	Selaginella SPECIES
SELICAR	Selinum carvifolia
SELI-SP	Selinum SPECIES
SEMP-SP	Sempervivum SPECIES
SEMPTEC	Sempervivum tectorum
SENE*DE	Senecio ×decipiens
SENE*FU	Senecio ×futakii
SENE*HE	Senecio ×heimerlii
SENE*HL	Senecio ×helwingii
SENE*VI	Senecio ×viscidulus
SENEAQU	Senecio aquaticus
SENE#AQ	Senecio aquaticus agg.
SENEDOR	Senecio doria
SENE#DO	Senecio doria agg.
SENEERR	Senecio erraticus
SENEERU	Senecio erucifolius
SENEGER	Senecio germanicus
SENEG-G	Senecio germanicus subsp. glabratus
SENEHER	Senecio hercynicus
SENEINA	Senecio inaequidens
SENEJAC	Senecio jacobaea
SENE#JA	Senecio jacobaea agg.
SENE#NE	Senecio nemorensis agg.
SENEOVA	Senecio ovatus
SENEO-O	Senecio ovatus subsp. ovatus
SENEPAL	Senecio paludosus
SENEP-A	Senecio paludosus subsp. angustifolius
SENEP-L	Senecio paludosus subsp. lanatus
SENEP-P	Senecio paludosus subsp. paludosus
SENERUP	Senecio rupestris
SENESAR	Senecio sarracenicus
SENE-SP	Senecio SPECIES
SENESQU	Senecio squalidus
SENESUB	Senecio subalpinus
SENESYL	Senecio sylvaticus
SENEUMB	Senecio umbrosus
SENEVER	Senecio vernalis
SENEVIS	Senecio viscosus
SENEVUL	Senecio vulgaris
SERR-SP	Serratula SPECIES
SERRTIN	Serratula tinctoria
SESEANN	Seseli annuum
SESEHIP	Seseli hippomarathrum
SESEOSS	Seseli osseum
SESEPAL	Seseli pallasii
SESE-SP	Seseli SPECIES
SESLCAE	Sesleria caerulea
SESL-SP	Sesleria SPECIES
SESLULI	Sesleria uliginosa
SETAADH	Setaria adhaerens
SETAFAB	Setaria faberi
SETAITA	Setaria italica
SETAI-I	Setaria italica subsp. italica
SETAI-M	Setaria italica subsp. moharia
SETAPUM	Setaria pumila
SETA-SP	Setaria SPECIES
SETAVER	Setaria verticillata
SETA#VE	Setaria verticillata agg.
SETAVET	Setaria verticilliformis
SETAVIR	Setaria viridis
SETAV-P	Setaria viridis subsp. pycnocoma
SETAV-V	Setaria viridis subsp. viridis
SHERARV	Sherardia arvensis
SHER-SP	Sherardia SPECIES
SCHEPAL	Scheuchzeria palustris
SCHE-SP	Scheuchzeria SPECIES
SCHIBAR	Schismus barbatus
SCHI-SP	Schismus SPECIES
SCHKPIN	Schkuhria pinnata
SCHK-SP	Schkuhria SPECIES
SCHOLAC	Schoenoplectus lacustris
SCHOMUC	Schoenoplectus mucronatus
SCHOPUN	Schoenoplectus pungens
SCHO-SP	Schoenoplectus SPECIES
SCHOSUP	Schoenoplectus supinus
SCHOTAB	Schoenoplectus tabernaemontani
SCHOTRI	Schoenoplectus triqueter
SCHN*SC	Schoenus ×scheuchzeri
SCHNFER	Schoenus ferrugineus
SCHNNIG	Schoenus nigricans
SCHN-SP	Schoenus SPECIES
SICYANG	Sicyos angulatus
SICY-SP	Sicyos SPECIES
SIDAHER	Sida hermaphrodita
SIDARHO	Sida rhombifolia
SIDAR-R	Sida rhombifolia subsp. rhombifolia
SIDA-SP	Sida SPECIES
SIDASPI	Sida spinosa
SIDEMON	Sideritis montana
SIDE-SP	Sideritis SPECIES
SILASIL	Silaum silaus
SILA-SP	Silaum SPECIES
SILE*GR	Silene ×grecescui
SILE*HA	Silene ×hampeana
SILEBAC	Silene baccifera
SILEBUP	Silene bupleuroides
SILECON	Silene conica
SILECRE	Silene cretica
SILEDIC	Silene dichotoma
SILED-D	Silene dichotoma subsp. dichotoma
SILEDIO	Silene dioica
SILEGAL	Silene gallica
SILELAT	Silene latifolia
SILEL-A	Silene latifolia subsp. alba
SILENEM	Silene nemoralis
SILENOC	Silene noctiflora
SILENUT	Silene nutans
SILEOTI	Silene otites
SILEO-O	Silene otites subsp. otites
SILEPEN	Silene pendula
SILE-SP	Silene SPECIES
SILEVIR	Silene viridiflora
SILEVIS	Silene viscosa
SILEVUL	Silene vulgaris
SILEV-A	Silene vulgaris subsp. antelopum
SILEV-V	Silene vulgaris subsp. vulgaris
SILPPER	Silphium perfoliatum
SILP-SP	Silphium SPECIES
SILYMAR	Silybum marianum
SILY-SP	Silybum SPECIES
SINAALB	Sinapis alba
SINAARV	Sinapis arvensis
SINADIS	Sinapis dissecta
SINA-SP	Sinapis SPECIES
SISYALT	Sisymbrium altissimum
SISYAUS	Sisymbrium austriacum
SISYA-A	Sisymbrium austriacum subsp. austriacum
SISYIRI	Sisymbrium irio
SISYLOE	Sisymbrium loeselii
SISYOFF	Sisymbrium officinale
SISYORI	Sisymbrium orientale
SISYO-M	Sisymbrium orientale subsp. macroloma
SISYO-O	Sisymbrium orientale subsp. orientale
SISYPOL	Sisymbrium polymorphum
SISY-SP	Sisymbrium SPECIES
SISYSTR	Sisymbrium strictissimum
SISYVOL	Sisymbrium volgense
SISRMON	Sisyrinchium montanum
SISR-SP	Sisyrinchium SPECIES
SIUMLAT	Sium latifolium
SIUMSIS	Sium sisarum
SIUM-SP	Sium SPECIES
SMYRPER	Smyrnium perfoliatum
SMYR-SP	Smyrnium SPECIES
SOLAALA	Solanum alatum
SOLAAME	Solanum americanum
SOLACAP	Solanum capsicastrum
SOLACAR	Solanum carolinense
SOLACOR	Solanum cornutum
SOLADEC	Solanum decipiens
SOLADUL	Solanum dulcamara
SOLALIN	Solanum linnaeanum
SOLALYC	Solanum lycopersicum
SOLAMEL	Solanum melongena
SOLANIG	Solanum nigrum
SOLA#NI	Solanum nigrum agg.
SOLAPHY	Solanum physalifolium
SOLAPSE	Solanum pseudocapsicum
SOLAPYR	Solanum pyracanthos
SOLASCA	Solanum scabrum
SOLASIS	Solanum sisymbriifolium
SOLA-SP	Solanum SPECIES
SOLATRI	Solanum triflorum
SOLATUB	Solanum tuberosum
SOLAVIL	Solanum villosum
SOLDMON	Soldanella montana
SOLD-SP	Soldanella SPECIES
SOLICAN	Solidago canadensis
SOLIGIG	Solidago gigantea
SOLIGRA	Solidago graminifolia
SOLI-SP	Solidago SPECIES
SOLIVIR	Solidago virgaurea
SOLIV-M	Solidago virgaurea subsp. minuta
SOLIV-V	Solidago virgaurea subsp. virgaurea
SONCARV	Sonchus arvensis
SONCA-A	Sonchus arvensis subsp. arvensis
SONCASP	Sonchus asper
SONCOLE	Sonchus oleraceus
SONCPAL	Sonchus palustris
SONC-SP	Sonchus SPECIES
SOPHJAP	Sophora japonica
SOPH-SP	Sophora SPECIES
SORBSOR	Sorbaria sorbifolia
SORB-SP	Sorbaria SPECIES
SORU*AB	Sorbus ×abscondita
SORU*DE	Sorbus ×decipiens
SORU*KI	Sorbus ×kitaibeliana
SORU*TH	Sorbus ×thuringiaca
SORUALB	Sorbus albensis
SORUALN	Sorbus alnifrons
SORUARI	Sorbus aria
SORU*DA	Sorbus aria × S. danubialis
SORUAUC	Sorbus aucuparia
SORUA;A	Sorbus aucuparia var. aucuparia
SORUA;G	Sorbus aucuparia var. glabrata
SORUAUS	Sorbus austriaca
SORUBAR	Sorbus barrandienica
SORU*TO	Sorbus barrandienica × S. torminalis
SORUBOH	Sorbus bohemica
SORUCOL	Sorbus collina
SORUCUC	Sorbus cucullifera
SORUDAN	Sorbus danubialis
SORUDOM	Sorbus domestica
SORUEXI	Sorbus eximia
SORUGEM	Sorbus gemella
SORU*TR	Sorbus gemella × S. torminalis
SORUHYB	Sorbus hybrida
SORUINT	Sorbus intermedia
SORULAT	Sorbus latifolia
SORUMIL	Sorbus milensis
SORUMOR	Sorbus moravica
SORUMOU	Sorbus mougeotii
SORUOMI	Sorbus omissa
SORUPAU	Sorbus pauca
SORUPON	Sorbus pontis-satanae
SORUPOR	Sorbus portae-bohemicae
SORURHO	Sorbus rhodanthera
SORU-SP	Sorbus SPECIES
SORUSUD	Sorbus sudetica
SORUTHA	Sorbus thayensis
SORUTOR	Sorbus torminalis
SORGBIC	Sorghum bicolor
SORGDRU	Sorghum drummondii
SORGHAL	Sorghum halepense
SORG-SP	Sorghum SPECIES
SPARANG	Sparganium angustifolium
SPAREME	Sparganium emersum
SPARERE	Sparganium erectum
SPARE-E	Sparganium erectum subsp. erectum
SPARE-M	Sparganium erectum subsp. microcarpum
SPARE-N	Sparganium erectum subsp. neglectum
SPARE-O	Sparganium erectum subsp. oocarpum
SPARNAT	Sparganium natans
SPAR-SP	Sparganium SPECIES
SPATJUN	Spartium junceum
SPAT-SP	Spartium SPECIES
SPERARV	Spergula arvensis
SPERA-A	Spergula arvensis subsp. arvensis
SPERA-L	Spergula arvensis subsp. linicola
SPERA-M	Spergula arvensis subsp. maxima
SPERA-S	Spergula arvensis subsp. sativa
SPERMOR	Spergula morisonii
SPERPEN	Spergula pentandra
SPER-SP	Spergula SPECIES
SPEGECH	Spergularia echinosperma
SPEGE-A	Spergularia echinosperma subsp. albensis
SPEGE-E	Spergularia echinosperma subsp. echinosperma
SPEGKUR	Spergularia kurkae
SPEGMAR	Spergularia marina
SPEGMED	Spergularia media
SPEGRUB	Spergularia rubra
SPEG-SP	Spergularia SPECIES
SPINOLE	Spinacia oleracea
SPIN-SP	Spinacia SPECIES
SPIR*BI	Spiraea ×billardii
SPIR*MA	Spiraea ×macrothyrsa
SPIR*PS	Spiraea ×pseudosalicifolia
SPIR*VA	Spiraea ×vanhouttei
SPIRALB	Spiraea alba
SPIRDOU	Spiraea douglasii
SPIRCHA	Spiraea chamaedryfolia
SPIRJAP	Spiraea japonica
SPIRSAL	Spiraea salicifolia
SPIR-SP	Spiraea SPECIES
SPIA-SP	Spiranthes SPECIES
SPIASPI	Spiranthes spiralis
SPIOPOL	Spirodela polyrhiza
SPIO-SP	Spirodela SPECIES
SPORELO	Sporobolus elongatus
SPOR-SP	Sporobolus SPECIES
STAC*AM	Stachys ×ambigua
STAC*DI	Stachys ×digenea
STACAFF	Stachys affinis
STACALP	Stachys alpina
STACANN	Stachys annua
STACARV	Stachys arvensis
STACBYZ	Stachys byzantina
STACGER	Stachys germanica
STACG-G	Stachys germanica subsp. germanica
STACPAL	Stachys palustris
STACREC	Stachys recta
STACSET	Stachys setifera
STAC-SP	Stachys SPECIES
STACSYL	Stachys sylvatica
STAPPIN	Staphylea pinnata
STAP-SP	Staphylea SPECIES
STELALS	Stellaria alsine
STELGRA	Stellaria graminea
STELHOL	Stellaria holostea
STELLON	Stellaria longifolia
STELMED	Stellaria media
STEL#ME	Stellaria media agg.
STELNEG	Stellaria neglecta
STELNEM	Stellaria nemorum
STELPAL	Stellaria pallida
STELPAU	Stellaria palustris
STEL-SP	Stellaria SPECIES
STIPBOR	Stipa borysthenica
STIPCAP	Stipa capillata
STIPDAS	Stipa dasyphylla
STIPERI	Stipa eriocaulis
STIPGLA	Stipa glabrata
STIPPEN	Stipa pennata
STIP#PE	Stipa pennata agg.
STIPP;P	Stipa pennata var. pennata
STIPP;U	Stipa pennata var. puberula
STIPPUL	Stipa pulcherrima
STIPSMI	Stipa smirnovii
STIP-SP	Stipa SPECIES
STIPTIR	Stipa tirsa
STRAALO	Stratiotes aloides
STRA-SP	Stratiotes SPECIES
STREAMP	Streptopus amplexifolius
STRE-SP	Streptopus SPECIES
STUCPEC	Stuckenia pectinata
STUC-SP	Stuckenia SPECIES
SUAEPRO	Suaeda prostrata
SUAESAL	Suaeda salsa
SUAE-SP	Suaeda SPECIES
SUCCPRA	Succisa pratensis
SUCC-SP	Succisa SPECIES
SWERPER	Swertia perennis
SWERP-P	Swertia perennis subsp. perennis
SWER-SP	Swertia SPECIES
SYMPALB	Symphoricarpos albus
SYMPORB	Symphoricarpos orbiculatus
SYMP-SP	Symphoricarpos SPECIES
SYMH*SA	Symphyotrichum ×salignum
SYMHCOR	Symphyotrichum cordifolium
SYMH*NO	Symphyotrichum dumosum × S. novi-belgii
SYMHERI	Symphyotrichum ericoides
SYMHLAE	Symphyotrichum laeve
SYMH*LA	Symphyotrichum laeve × S. lanceolatum
SYMHLAN	Symphyotrichum lanceolatum
SYMHNOV	Symphyotrichum novae-angliae
SYMHNOI	Symphyotrichum novi-belgii
SYMHPAR	Symphyotrichum parviflorum
SYMHPRA	Symphyotrichum praealtum
SYMH-SP	Symphyotrichum SPECIES
SYMHTRA	Symphyotrichum tradescantii
SYMHVER	Symphyotrichum versicolor
SYMY*HI	Symphytum ×hidcotense
SYMY*UP	Symphytum ×uplandicum
SYMYASP	Symphytum asperum
SYMYBOH	Symphytum bohemicum
SYMYGRA	Symphytum grandiflorum
SYMYOFF	Symphytum officinale
SYMY#OF	Symphytum officinale agg.
SYMY-SP	Symphytum SPECIES
SYMYTAU	Symphytum tauricum
SYMYTUB	Symphytum tuberosum
SYMYT-A	Symphytum tuberosum subsp. angustifolium
SYMYT-T	Symphytum tuberosum subsp. tuberosum
SYRI*CH	Syringa ×chinensis
SYRIJOS	Syringa josikaea
SYRI-SP	Syringa SPECIES
SYRIVUL	Syringa vulgaris
TAGEERE	Tagetes erecta
TAGEPAT	Tagetes patula
TAGE-SP	Tagetes SPECIES
TAGETEN	Tagetes tenuifolia
TAMAGAL	Tamarix gallica
TAMAPAR	Tamarix parviflora
TAMARAM	Tamarix ramosissima
TAMA-SP	Tamarix SPECIES
TANABAL	Tanacetum balsamita
TANACOR	Tanacetum corymbosum
TANAMAC	Tanacetum macrophyllum
TANAPAR	Tanacetum parthenium
TANA-SP	Tanacetum SPECIES
TANAVUL	Tanacetum vulgare
TARAABE	Taraxacum aberrans
TARAACE	Taraxacum acervatulum
TARAACR	Taraxacum acroglossum
TARAACU	Taraxacum acutifidum
TARAACT	Taraxacum acutifrons
TARAADA	Taraxacum adamii
TARAAEQ	Taraxacum aequilobum
TARAAET	Taraxacum aethiopiforme
TARAALA	Taraxacum alatum
TARAALP	Taraxacum alpestre
TARAALT	Taraxacum altissimum
TARAAMA	Taraxacum amaurolepis
TARAAMB	Taraxacum ambrosium
TARAAMP	Taraxacum amplum
