ShortName	FullName
MENTS-C	Mentha spicata ssp. condensata
MENTS-S	Mentha spicata ssp. spicata
MENTSUA	Mentha suaveolens
MENT*DA	Mentha x dalmatica
MENT*DU	Mentha x dumetorum
MENT*SP	Mentha x gracilis (M. arvensis x spicata)
MENT*SU	Mentha x niliaca (M. longifolia x suaveolens)
MENT*SI	Mentha x piperita (M. aquatica x spicata)
MENT*PI	Mentha x piperita agg.
MENT*SA	Mentha x rotundifolia (M. spicata x suaveolens)
MENT*AR	Mentha x verticillata (M. aquatica x arvensis)
MENT*VE	Mentha x verticillata agg.
MENY-SP	Menyanthes species
MENYTRI	Menyanthes trifoliata
MERCANN	Mercurialis annua
MERCOVA	Mercurialis ovata
MERCPER	Mercurialis perennis
MERC#PE	Mercurialis perennis agg.
MERC-SP	Mercurialis species
MERC*PE	Mercurialis x paxii (M. ovata x perennis)
MERIDEC	Merismatium decolorans
MERIDIS	Merismatium discrepans
MERINIG	Merismatium nigritellum
MERISCA	Merismatium scammoecum
MERI-SP	Merismatium species
MERTSIB	Mertensia sibirica
MERT-SP	Mertensia species
MESOSAH	Mesoptychia sahlbergii
MESO-SP	Mesoptychia species
MESPGER	Mespilus germanica
MESP-SP	Mespilus species
METAMEN	Metaneckera menziesii
META-SP	Metaneckera species
METSGLY	Metasequoia glyptostroboides
METS-SP	Metasequoia species
METP-SP	Metasphaeria species
METPTAR	Metasphaeria tartarina
METZCON	Metzgeria conjugata
METZFRU	Metzgeria fruticulosa
METZFUR	Metzgeria furcata
METZLEP	Metzgeria leptoneura
METZSIM	Metzgeria simplex
METZ-SP	Metzgeria species
METZTEM	Metzgeria temperata
MEUMATH	Meum athamanticum
MEUM-SP	Meum species
MIBOMIN	Mibora minima
MIBO-SP	Mibora species
MICAADN	Micarea adnata
MICAASS	Micarea assimilata
MICABAU	Micarea bauschiana
MICABOT	Micarea botryoides
MICACIN	Micarea cinerea
MICACRA	Micarea crassipes
MICACYA	Micarea cyanescens
MICADEN	Micarea denigrata
MICAELA	Micarea elachista
MICAERR	Micarea erratica
MICAEXC	Micarea excipulata
MICAGRA	Micarea granulans
MICAHED	Micarea hedlundii
MICAINC	Micarea incrassata
MICAINT	Micarea intrusa
MICALEP	Micarea leprosula
MICALIG	Micarea lignaria
MICAL;E	Micarea lignaria var. endoleuca
MICAL;L	Micarea lignaria var. lignaria
MICALIT	Micarea lithinella
MICALUT	Micarea lutulata
MICAMEL	Micarea melaena
MICAMEA	Micarea melaeniza
MICAMIS	Micarea misella
MICANIT	Micarea nitschkeana
MICAPEL	Micarea peliocarpa
MICAPRA	Micarea prasina
MICARHA	Micarea rhabdogena
MICA-SP	Micarea species
MICASYL	Micarea sylvicola
MICATER	Micarea ternaria
MICATUB	Micarea tuberculata
MICATUR	Micarea turfosa
MICRAHL	Microcalicium ahlneri
MICRARE	Microcalicium arenarium
MICRDIS	Microcalicium disseminatum
MICR-SP	Microcalicium species
MICO-SP	Micromitrium species
MICOTEN	Micromitrium tenerum
MICHLIT	Microrrhinum litorale
MICHMIN	Microrrhinum minus
MICH-SP	Microrrhinum species
MICTPER	Microthlaspi perfoliatum
MICT-SP	Microthlaspi SPECIES
MIELELO	Mielichhoferia elongata
MIELMIE	Mielichhoferia mielichhoferiana
MIEL-SP	Mielichhoferia species
MILIEFF	Milium effusum
MILI-SP	Milium species
MILOGRA	Milospium graphideorum
MILO-SP	Milospium species
MIMUGUT	Mimulus guttatus
MIMUMOS	Mimulus moschatus
MIMU-SP	Mimulus species
MINUCAE	Minuartia caespitosa
MINUCOR	Minuartia corcontica
MINUGLA	Minuartia glaucina
MINURUB	Minuartia rubra
MINUSET	Minuartia setacea
MINUSME	Minuartia smejkalii
MINU-SP	Minuartia species
MINU#VE	Minuartia verna agg.
MINUVIS	Minuartia viscosa
MIRAJAL	Mirabilis jalapa
MIRA-SP	Mirabilis species
MIRIATR	Miriquidica atrofulva
MIRICOM	Miriquidica complanata
MIRIDEU	Miriquidica deusta
MIRIGAR	Miriquidica garovaglii
MIRIGRI	Miriquidica griseoatra
MIRIINS	Miriquidica instrata
MIRIINT	Miriquidica intrudens
MIRILEU	Miriquidica leucophaea
MIRILIL	Miriquidica lilienstroemii
MIRILIM	Miriquidica limitata
MIRILUL	Miriquidica lulensis
MIRINIG	Miriquidica nigroleprosa
MIRI-SP	Miriquidica species
MISCSAC	Miscanthus sacchariflorus
MISCSIN	Miscanthus sinensis
MISC-SP	Miscanthus species
MISOORO	Misopates orontium
MISO-SP	Misopates species
MNIUAMB	Mnium ambiguum
MNIUBLY	Mnium blyttii
MNIUHET	Mnium heterophyllum
MNIUHOR	Mnium hornum
MNIUMAR	Mnium marginatum
MNIU-SP	Mnium species
MNIUSPI	Mnium spinosum
MNIUSPN	Mnium spinulosum
MNIUSTE	Mnium stellare
MNIUTHO	Mnium thomsonii
MOEHMUS	Moehringia muscosa
MOEH-SP	Moehringia species
MOEHTRI	Moehringia trinervia
MOELNEB	Moelleropsis nebulosa
MOEL-SP	Moelleropsis species
MOENERE	Moenchia erecta
MOEN-SP	Moenchia species
MOERBLY	Moerckia blyttii
MOERHIB	Moerckia hibernica
MOER-SP	Moerckia species
MOLIARU	Molinia arundinacea
MOLICAE	Molinia caerulea
MOLI#CA	Molinia caerulea agg.
MOLI-SP	Molinia species
MONE-SP	Moneses species
MONEUNI	Moneses uniflora
MONONUT	Monolepis nuttalliana
MONO-SP	Monolepis species
MONTHYP	Monotropa hypophegea
MONTHYO	Monotropa hypopitys
MONT#HY	Monotropa hypopitys agg.
MONT-SP	Monotropa species
MONIARV	Montia arvensis
MONIFON	Montia fontana
MONI#FO	Montia fontana agg.
MONIF-V	Montia fontana nssp. variabilis
MONIF-A	Montia fontana ssp. amporitana
MONIF-F	Montia fontana ssp. fontana
MONI-SP	Montia species
MORUALB	Morus alba
MORUNIG	Morus nigra
MORU-SP	Morus species
MUELLIC	Muellerella lichenicola
MUELPOL	Muellerella polyspora
MUELPYG	Muellerella pygmaea
MUELP;A	Muellerella pygmaea var. athallina
MUELP;P	Muellerella pygmaea var. pygmaea
MUELP;V	Muellerella pygmaea var. ventosicola
MUEL-SP	Muellerella species
MUELVES	Muellerella vesicularia
MULTMUC	Multiclavula mucida
MULT-SP	Multiclavula species
MULTVER	Multiclavula vernalis
MUSCARM	Muscari armeniacum
MUSCBOT	Muscari botryoides
MUSCCOM	Muscari comosum
MUSCNEG	Muscari neglectum
MUSC-SP	Muscari species
MUSCTEN	Muscari tenuiflorum
MYAGPER	Myagrum perfoliatum
MYAG-SP	Myagrum species
MYCEMUR	Mycelis muralis
MYCE-SP	Mycelis species
MYCOACC	Mycobilimbia accedens
MYCOARN	Mycobilimbia arnoldiana
MYCOBER	Mycobilimbia berengeriana
MYCOFIS	Mycobilimbia fissuriseda
MYCOFUS	Mycobilimbia fusca
MYCOHYP	Mycobilimbia hypnorum
MYCOLOB	Mycobilimbia lobulata
MYCOMIC	Mycobilimbia microcarpa
MYCOSAB	Mycobilimbia sabuletorum
MYCOS;D	Mycobilimbia sabuletorum var. dolosa
MYCO-SP	Mycobilimbia species
MYCOTET	Mycobilimbia tetramera
MYCBAFF	Mycoblastus affinis
MYCBALP	Mycoblastus alpinus
MYCBFUC	Mycoblastus fucatus
MYCBMEL	Mycoblastus melinodes
MYCBSAN	Mycoblastus sanguinarius
MYCB-SP	Mycoblastus species
MYCCMIN	Mycocalicium minutellum
MYCC-SP	Mycocalicium species
MYCCSUB	Mycocalicium subtile
MYCGMYR	Mycoglaena myricae
MYCG-SP	Mycoglaena species
MYCMMEL	Mycomicrothelia melanospora
MYCMPAC	Mycomicrothelia pachnea
MYCM-SP	Mycomicrothelia species
MYCPSAC	Mycoporellum sacromontanum
MYCP-SP	Mycoporellum species
MYCRELA	Mycoporum elabens
MYCRFUS	Mycoporum fuscocinereum
MYCRHIP	Mycoporum hippocastani
MYCRQUE	Mycoporum quercus
MYCR-SP	Mycoporum species
MYLIANO	Mylia anomala
MYLI-SP	Mylia species
MYLITAY	Mylia taylorii
MYOSARV	Myosotis arvensis
MYOSA-A	Myosotis arvensis ssp. arvensis
MYOS*RA	Myosotis arvensis x ramosissima
MYOSBRE	Myosotis brevisetacea
MYOSBRV	Myosotis brevisetacea+nemorosa
MYOSCAE	Myosotis caespitosa
MYOSDIS	Myosotis discolor
MYOSNEM	Myosotis nemorosa
MYOSPAL	Myosotis palustris
MYOS#PA	Myosotis palustris agg.
MYOSP-L	Myosotis palustris ssp. laxiflora
MYOSP-P	Myosotis palustris ssp. palustris
MYOSRAM	Myosotis ramosissima
MYOSSPA	Myosotis sparsiflora
MYOS-SP	Myosotis species
MYOSSTE	Myosotis stenophylla
MYOSSTN	Myosotis stenophylla+sylvatica
MYOSSTR	Myosotis stricta
MYOSSYL	Myosotis sylvatica
MYOS*SY	Myosotis x bohemica (M. ramosissima x sylvatica)
MYOS*ST	Myosotis x krajinae (M. arvensis x stenophylla)
MYOS*PA	Myosotis x suzae (M. cespitosa x palustris)
MYOOAQU	Myosoton aquaticum
MYOO-SP	Myosoton species
MYOUMIN	Myosurus minimus
MYOU-SP	Myosurus species
MYRIGER	Myricaria germanica
MYRI-SP	Myricaria species
MYRNPUL	Myrinia pulvinata
MYRN-SP	Myrinia species
MYROALT	Myriophyllum alterniflorum
MYRO-SP	Myriophyllum species
MYROSPI	Myriophyllum spicatum
MYROVER	Myriophyllum verticillatum
MYRRODO	Myrrhis odorata
MYRR-SP	Myrrhis species
MYURJUL	Myurella julacea
MYURSIB	Myurella sibirica
MYUR-SP	Myurella species
MYURTEN	Myurella tenerrima
MYUIHOC	Myurium hochstetteri
MYUI-SP	Myurium species
MYUOMAX	Myuroclada maximowiczii
MYUO-SP	Myuroclada species
NAJAMAR	Najas marina
NAJAMIN	Najas minor
NAJA-SP	Najas species
NARCPOE	Narcissus poeticus
NARCPSE	Narcissus pseudonarcissus
NARC-SP	Narcissus species
NARCTAZ	Narcissus tazetta
NARC*IN	Narcissus x incomparabilis
NARDBRE	Nardia breidleri
NARDCOM	Nardia compressa
NARDGEO	Nardia geoscyphus
NARDINS	Nardia insecta
NARDJAP	Nardia japonica
NARDSCA	Nardia scalaris
NARD-SP	Nardia species
NARU-SP	Nardus species
NARUSTR	Nardus stricta
NARTOSS	Narthecium ossifragum
NART-SP	Narthecium species
NASTMIC	Nasturtium microphyllum
NASTOFF	Nasturtium officinale
NAST#OF	Nasturtium officinale agg.
NAST-SP	Nasturtium species
NAST*ST	Nasturtium x sterile
NECKCOM	Neckera complanata
NECKCRI	Neckera crispa
NECKINT	Neckera intermedia
NECKPEN	Neckera pennata
NECKP;C	Neckera pennata var. cephalonica
NECKP;O	Neckera pennata var. oligocarpa
NECKP;P	Neckera pennata var. pennata
NECKPUM	Neckera pumila
NECK-SP	Neckera species
NECTLEC	Nectria lecanoles
NECT-SP	Nectria species
NEMOMEN	Nemophila menziesii
NEMO-SP	Nemophila species
NEOLPEL	Neolamya peltigerae
NEOL-SP	Neolamya species
NEON-SP	Neonorrlinia species
NEONTRY	Neonorrlinia trypetheliza
NEOTNID	Neottia nidus-avis
NEOT-SP	Neottia species
NEPECAT	Nepeta cataria
NEPEGRA	Nepeta grandiflora
NEPENUD	Nepeta nuda
NEPERAC	Nepeta racemosa
NEPE-SP	Nepeta species
NEPE*RA	Nepeta x faasenii (N. nepetella x racemosa)
NEPHARC	Nephroma arcticum
NEPHBEL	Nephroma bellum
NEPHEXP	Nephroma expallidum
NEPHHEL	Nephroma helveticum
NEPHPAR	Nephroma parile
NEPHRES	Nephroma resupinatum
NEPH-SP	Nephroma species
NESLPAN	Neslia paniculata
NESLP-P	Neslia paniculata ssp. paniculata
NESL-SP	Neslia species
NICAPHY	Nicandra physalodes
NICA-SP	Nicandra species
NICOALA	Nicotiana alata
NICORUS	Nicotiana rustica
NICO-SP	Nicotiana species
NICOTAB	Nicotiana tabacum
NIGEARV	Nigella arvensis
NIGEDAM	Nigella damascena
NIGESAT	Nigella sativa
NIGE-SP	Nigella species
NIGRRUG	Nigropuncta rugulosa
NIGR-SP	Nigropuncta species
NITEBAT	Nitella batrachosperma
NITECAP	Nitella capillaris
NITEDIX	Nitella dixonii
NITEFLE	Nitella flexilis
NITEFUR	Nitella furcata
NITEGRA	Nitella gracilis
NITEHYA	Nitella hyalina
NITEMUC	Nitella mucronata
NITEOPA	Nitella opaca
NITEORN	Nitella ornithopoda
NITE-SP	Nitella species
NITESYN	Nitella syncarpa
NITETEN	Nitella tenuissima
NITETRA	Nitella translucens
NITLOBT	Nitellopsis obtusa
NITL-SP	Nitellopsis species
NOCCCAE	Noccaea caerulescens
NOCCMON	Noccaea montana
NOCC-SP	Noccaea SPECIES
NONELUT	Nonea lutea
NONEPUL	Nonea pulla
NONEROS	Nonea rosea
NONE-SP	Nonea species
NORMPUL	Normandina pulchella
NORM-SP	Normandina species
NOSTCOM	Nostoc commune
NOST-SP	Nostoc species
NOTHMAR	Notholaena marantae
NOTH-SP	Notholaena species
NOTOORB	Notothylas orbicularis
NOTO-SP	Notothylas species
NOWECUR	Nowellia curvifolia
NOWE-SP	Nowellia species
NUPHLUT	Nuphar lutea
NUPHPUM	Nuphar pumila
NUPH-SP	Nuphar species
NUPH*PU	Nuphar x spenneriana (N. lutea x pumila)
NYMPALB	Nymphaea alba
NYMPCAN	Nymphaea candida
NYMP-SP	Nymphaea species
NYMP*CA	Nymphaea x borealis (N. alba x candida)
NYMHPEL	Nymphoides peltata
NYMH-SP	Nymphoides species
OCIMBAS	Ocimum basilicum
OCIM-SP	Ocimum species
ODONLUT	Odontites luteus
ODON-SP	Odontites species
ODONVER	Odontites vernus
ODONV-S	Odontites vernus ssp. serotinus
ODONV-V	Odontites vernus ssp. vernus
ODOTDEN	Odontoschisma denudatum
ODOTELO	Odontoschisma elongatum
ODOTMAC	Odontoschisma macounii
ODOT-SP	Odontoschisma species
ODOTSPH	Odontoschisma sphagni
OEDIAUS	Oedipodiella australis
OEDI-SP	Oedipodiella species
OEDPGRI	Oedipodium griffithianum
OEDP-SP	Oedipodium species
OENAAQU	Oenanthe aquatica
OENAFIS	Oenanthe fistulosa
OENASIL	Oenanthe silaifolia
OENA-SP	Oenanthe species
OENOACU	Oenothera acutifolia
OENOALB	Oenothera albipercurva
OENOAMM	Oenothera ammophila
OENOBIE	Oenothera biennis
OENO#BI	Oenothera biennis agg.
OENOCAN	Oenothera canovirens
OENOCOR	Oenothera coronifera
OENODEP	Oenothera depressa
OENOFAL	Oenothera fallax
OENOFLA	Oenothera flava
OENOF-T	Oenothera flava ssp. taraxacoides
OENOGLA	Oenothera glazioviana
OENOHOE	Oenothera hoelscheri
OENOISS	Oenothera issleri
OENOMAC	Oenothera macrocarpa
OENOMOR	Oenothera moravica
OENOOAK	Oenothera oakesiana
OENOPAR	Oenothera parviflora
OENOPUN	Oenothera punctulata
OENOPYC	Oenothera pycnocarpa
OENOROS	Oenothera rosea
OENORUB	Oenothera rubricaulis
OENO-SP	Oenothera species
OENOSTR	Oenothera stricta
OENOSUB	Oenothera subterminalis
OENOTET	Oenothera tetragona
OENOVIC	Oenothera victorinii
OCHRALB	Ochrolechia alboflavescens
OCHRAND	Ochrolechia androgyna
OCHRA;A	Ochrolechia androgyna var. androgyna
OCHRA;S	Ochrolechia androgyna var. saxorum
OCHRARB	Ochrolechia arborea
OCHRFRI	Ochrolechia frigida
OCHRINA	Ochrolechia inaequatula
OCHRLAC	Ochrolechia lactea
OCHRMIC	Ochrolechia microstictoides
OCHRPAL	Ochrolechia pallescens
OCHRPAR	Ochrolechia parella
OCHRSOR	Ochrolechia sordidogrisea
OCHR-SP	Ochrolechia species
OCHRSUB	Ochrolechia subviridis
OCHRSZA	Ochrolechia szatalaensis
OCHRTAR	Ochrolechia tartarea
OCHRTUR	Ochrolechia turneri
OCHRUPS	Ochrolechia upsaliensis
OCHY-SP	Ochyrea species
OCHYTAT	Ochyrea tatrensis
OLIGHER	Oligotrichium hercynicum
OLIG-SP	Oligotrichium species
OMPHALP	Omphalina alpina
OMPHERI	Omphalina ericetorum
OMPHHUD	Omphalina hudsoniana
OMPHPSE	Omphalina pseudoandrosacea
OMPH-SP	Omphalina species
OMPHUMB	Omphalina umbellifera
OMPHVEL	Omphalina velutina
OMPASCO	Omphalodes scorpioides
OMPA-SP	Omphalodes species
OMPAVER	Omphalodes verna
ONCO-SP	Oncophorus species
ONCOVIR	Oncophorus virens
ONCOWAH	Oncophorus wahlenbergii
ONOBARE	Onobrychis arenaria
ONOBA-A	Onobrychis arenaria ssp. arenaria
ONOB-SP	Onobrychis species
ONOBVIC	Onobrychis viciifolia
ONOB#VI	Onobrychis viciifolia agg.
ONONARV	Ononis arvensis
ONONREP	Ononis repens
ONON*SP	Ononis repens x spinosa
ONON-SP	Ononis species
ONONSPI	Ononis spinosa
ONONS-S	Ononis spinosa ssp. spinosa
ONON*SI	Ononis x pseudohircina (O. arvensis x spinosa)
ONOPACA	Onopordum acanthium
ONOP-SP	Onopordum species
ONOSARE	Onosma arenaria
ONOS-SP	Onosma species
OPEGATR	Opegrapha atra
OPEGCAL	Opegrapha calcarea
OPEGDOL	Opegrapha dolomitica
OPEGFAR	Opegrapha farinosa
OPEGGYR	Opegrapha gyrocarpa
OPEGLIT	Opegrapha lithyrga
OPEGMAC	Opegrapha maculans
OPEGMOU	Opegrapha mougeotii
OPEGNIV	Opegrapha niveoatra
OPEGOCH	Opegrapha ochrocheila
OPEGPUL	Opegrapha pulicaris
OPEGPUV	Opegrapha pulvinata
OPEGRUF	Opegrapha rufescens
OPEGRUP	Opegrapha rupestris
OPEGSAX	Opegrapha saxigena
OPEG-SP	Opegrapha species
OPEGVAR	Opegrapha varia
OPEGVAI	Opegrapha variaeformis
OPEGVER	Opegrapha vermicellifera
OPEGVIR	Opegrapha viridis
OPEGVUL	Opegrapha vulgata
OPEGZON	Opegrapha zonata
OPHI-SP	Ophioglossum species
OPHIVUL	Ophioglossum vulgatum
OPHO-SP	Ophioparma species
OPHOVEN	Ophioparma ventosa
OPHOV;C	Ophioparma ventosa var. cuprigena
OPHRAPI	Ophrys apifera
OPHRHOL	Ophrys holoserica
OPHRH-H	Ophrys holoserica ssp. holubyana
OPHRINS	Ophrys insectifera
OPHR-SP	Ophrys species
OPUNPHA	Opuntia phaeacantha
OPUN-SP	Opuntia species
OREAMAR	Oreas martiana
OREA-SP	Oreas species
OREOBRU	Oreoweisia bruntonii
OREO-SP	Oreoweisia species
OREOTOR	Oreoweisia torquescens
ORCHCOR	Orchis coriophora
ORCHC-C	Orchis coriophora ssp. coriophora
ORCHMAS	Orchis mascula
ORCHM-M	Orchis mascula ssp. mascula
ORCHM-S	Orchis mascula ssp. speciosa
ORCHMIL	Orchis militaris
ORCHMOR	Orchis morio
ORCHPAL	Orchis pallens
ORCHPAU	Orchis palustris
ORCHPUR	Orchis purpurea
ORCH-SP	Orchis species
ORCHTRI	Orchis tridentata
ORCHUST	Orchis ustulata
ORCH*TR	Orchis x canuti (O. militaris x tridentata)
ORCH*US	Orchis x dietrichiana (O. tridentata x ustulata)
ORCH*PU	Orchis x hybrida (O. militaris x purpurea)
ORCH*PA	Orchis x loreziana (O. mascula x pallens)
ORCH*PL	Orchis x timbalii (O. coriophora x palustris)
ORIGMAJ	Origanum majorana
ORIG-SP	Origanum species
ORIGVUL	Origanum vulgare
ORIGV-M	Origanum vulgare ssp. megastachyum
ORIGV-V	Origanum vulgare ssp. vulgare
ORLAGRA	Orlaya grandiflora
ORLA-SP	Orlaya species
ORNIANG	Ornithogalum angustifolium
ORNIBOU	Ornithogalum boucheanum
ORNIBRE	Ornithogalum brevistylum
ORNIKOC	Ornithogalum kochii
ORNINUT	Ornithogalum nutans
ORNI#NU	Ornithogalum nutans agg.
ORNIPYR	Ornithogalum pyrenaicum
ORNIP-S	Ornithogalum pyrenaicum ssp. sphaerocarpum
ORNI-SP	Ornithogalum species
ORNIUMB	Ornithogalum umbellatum
ORNI#UM	Ornithogalum umbellatum agg.
ORNI*BO	Ornithogalum x wildtii (O. kochii x boucheanum)
ORNTCOM	Ornithopus compressus
ORNTPER	Ornithopus perpusillus
ORNTSAT	Ornithopus sativus
ORNT-SP	Ornithopus species
OROBALB	Orobanche alba
OROBA-A	Orobanche alba ssp. alba
OROBA-M	Orobanche alba ssp. major
OROBALS	Orobanche alsatica
OROBART	Orobanche artemisiae-campestris
OROBCAR	Orobanche caryophyllacea
OROBCOE	Orobanche coerulescens
OROBCRE	Orobanche crenata
OROBELA	Orobanche elatior
OROBFLA	Orobanche flava
OROBGRA	Orobanche gracilis
OROBHED	Orobanche hederae
OROBLUC	Orobanche lucorum
OROBLUT	Orobanche lutea
OROBMIN	Orobanche minor
OROBPIC	Orobanche picridis
OROBRET	Orobanche reticulata
OROB-SP	Orobanche species
OROBTEU	Orobanche teucrii
ORPHMOR	Orphniospora moriopsis
ORPHMOS	Orphniospora mosigii
ORPH-SP	Orphniospora species
ORTHSEC	Orthilia secunda
ORTH-SP	Orthilia species
ORTOFLA	Orthodicranum flagellare
ORTOMON	Orthodicranum montanum
ORTO-SP	Orthodicranum species
ORTDGRA	Orthodontium gracile
ORTDLIN	Orthodontium lineare
ORTDPEL	Orthodontium pellucens
ORTD-SP	Orthodontium species
ORTTCHR	Orthothecium chryseon
ORTTINT	Orthothecium intricatum
ORTTRUF	Orthothecium rufescens
ORTT-SP	Orthothecium species
ORTTSTR	Orthothecium strictum
ORTRACU	Orthotrichum acuminatum
ORTRAFF	Orthotrichum affine
ORTRALP	Orthotrichum alpestre
ORTRANO	Orthotrichum anomalum
ORTRCAL	Orthotrichum callistomum
ORTRCON	Orthotrichum consimile
ORTRCUP	Orthotrichum cupulatum
ORTRC;C	Orthotrichum cupulatum var. cupulatum
ORTRC;R	Orthotrichum cupulatum var. riparium
ORTRDIA	Orthotrichum diaphanum
ORTRFLO	Orthotrichum flowersii
ORTRGYM	Orthotrichum gymnostomum
ORTRIBE	Orthotrichum ibericum
ORTRLAE	Orthotrichum laevigatum
ORTRLIM	Orthotrichum limprichtii
ORTRLYE	Orthotrichum lyelii
ORTRMIC	Orthotrichum microcarpum
ORTROBT	Orthotrichum obtusifolium
ORTRPAL	Orthotrichum pallens
ORTRPAT	Orthotrichum patens
ORTRPEL	Orthotrichum pellucidum
ORTRPHI	Orthotrichum philibertii
ORTRPUL	Orthotrichum pulchellum
ORTRPUM	Orthotrichum pumilum
ORTRPYL	Orthotrichum pylaisii
ORTRRIV	Orthotrichum rivulare
ORTRRUP	Orthotrichum rupestre
ORTRSCA	Orthotrichum scanicum
ORTRSOR	Orthotrichum sordidum
ORTR-SP	Orthotrichum species
ORTRSPE	Orthotrichum speciosum
ORTRSPR	Orthotrichum sprucei
ORTRSTE	Orthotrichum stellatum
ORTRSTR	Orthotrichum stramineum
ORTRSTI	Orthotrichum striatum
ORTRTEN	Orthotrichum tenellum
ORTRURN	Orthotrichum urnigerum
ORYZSAT	Oryza sativa
ORYZ-SP	Oryza species
OSMUREG	Osmunda regalis
OSMU-SP	Osmunda species
OSTRCAR	Ostrya carpinifolia
OSTR-SP	Ostrya species
OTHOAMO	Othocallis amoena
OTHOSIB	Othocallis siberica
OTHO-SP	Othocallis species
OXALACE	Oxalis acetosella
OXALCOR	Oxalis corniculata
OXALC;C	Oxalis corniculata var. corniculata
OXALC;R	Oxalis corniculata var. repens
OXALDEB	Oxalis debilis
OXALDIL	Oxalis dillenii
OXALLAT	Oxalis latifolia
OXALPES	Oxalis pes-caprae
OXAL-SP	Oxalis species
OXALSTR	Oxalis stricta
OXYBNYC	Oxybaphus nyctagineus
OXYB-SP	Oxybaphus species
OXYMINC	Oxymitria incrassata
OXYM-SP	Oxymitria species
OXYSCYL	Oxystegus cylindricus
OXYSHIB	Oxystegus hibernicus
OXYS-SP	Oxystegus species
OXYTPIL	Oxytropis pilosa
OXYT-SP	Oxytropis species
PAEOLAC	Paeonia lactiflora
PAEOOFF	Paeonia officinalis
PAEO-SP	Paeonia species
PAEOSUF	Paeonia suffruticosa
PACHCAR	Pachyphiale carneola
PACHFAG	Pachyphiale fagicola
PACHOPH	Pachyphiale ophiospora
PACH-SP	Pachyphiale species
PALAEUC	Palamocladium euchloron
PALA-SP	Palamocladium species
PALLLYE	Pallavicinia lyellii
PALL-SP	Pallavicinia species
PALU-SP	Paludella species
PALUSQU	Paludella squarrosa
PANICAP	Panicum capillare
PANIC-B	Panicum capillare ssp. barbipulvinatum
PANIC-C	Panicum capillare ssp. capillare
PANIDIC	Panicum dichotomiflorum
PANIMIL	Panicum miliaceum
PANIM-A	Panicum miliaceum ssp. agricola
PANIM-M	Panicum miliaceum ssp. miliaceum
PANIM-R	Panicum miliaceum ssp. ruderale
PANI-SP	Panicum species
PANNCON	Pannaria confusa
PANNCOO	Pannaria conoplea
PANNHOO	Pannaria hookeri
PANNLEU	Pannaria leucophaea
PANNPEZ	Pannaria pezizoides
PANNPRA	Pannaria praetermissa
PANNRUB	Pannaria rubiginosa
PANN-SP	Pannaria species
PAPAARG	Papaver argemone
PAPAATL	Papaver atlanticum
PAPABRA	Papaver bracteatum
PAPACON	Papaver confine
PAPA*MA	Papaver confine x maculosum ssp. austromoravicum
PAPACRO	Papaver croceum
PAPADUB	Papaver dubium
PAPA#DU	Papaver dubium agg.
PAPAHYB	Papaver hybridum
PAPALEC	Papaver lecoqii
PAPAM-A	Papaver maculosum ssp. austromoravicum
PAPAORI	Papaver orientale
PAPAPSE	Papaver pseudo-orientale
PAPARHO	Papaver rhoeas
PAPAR;R	Papaver rhoeas var. rhoeas
PAPAR;S	Papaver rhoeas var. strigosum
PAPASOM	Papaver somniferum
PAPA-SP	Papaver species
PARAREC	Paraleptodontium recurvifolium
PARA-SP	Paraleptodontium species
PARLENE	Paraleucobryum enerve
PARLLON	Paraleucobryum longifolium
PARLSAU	Paraleucobryum sauteri
PARL-SP	Paraleucobryum species
PARNORO	Paranectria oropensis
PARN-SP	Paranectria species
PARNSUP	Paranectria superba
PARP-SP	Parapholis species
PARE-SP	Parentucellia species
PAREVIS	Parentucellia viscosa
PARIJUD	Parietaria judaica
PARIOFF	Parietaria officinalis
PARIPEN	Parietaria pensylvanica
PARI-SP	Parietaria species
PARSQUA	Paris quadrifolia
PARS-SP	Paris species
PARMACE	Parmelia acetabulum
PARMBOR	Parmelia borreri
PARMCAP	Parmelia caperata
PARMCAR	Parmelia carporrhizans
PARMCEN	Parmelia centrifuga
PARMCON	Parmelia conspersa
PARMDIS	Parmelia disjuncta
PARMELE	Parmelia elegantula
PARMEXA	Parmelia exasperata
PARMEXS	Parmelia exasperatula
PARMFEL	Parmelia felkaensis
PARMFLA	Parmelia flaventior
PARMFRA	Parmelia fraudans
PARMGLA	Parmelia glabra
PARMGLB	Parmelia glabratula
PARMG-F	Parmelia glabratula ssp. fuliginosa
PARMG-G	Parmelia glabratula ssp. glabratula
PARMINC	Parmelia incurva
PARMINF	Parmelia infumata
PARMKOF	Parmelia koflerae
PARMLAC	Parmelia laciniatula
PARMLAE	Parmelia laevigata
PARMLOX	Parmelia loxodes
PARMMOU	Parmelia mougeotii
PARMOLI	Parmelia olivacea
PARMOMP	Parmelia omphalodes
PARMPAN	Parmelia panniformis
PARMPAS	Parmelia pastillifera
PARMPIN	Parmelia pinnatifida
PARMPRO	Parmelia protomatrae
PARMPUL	Parmelia pulla
PARMP;D	Parmelia pulla var. delisei
PARMP;L	Parmelia pulla var. locarnensis
PARMP;P	Parmelia pulla var. pokornyi
PARMP;U	Parmelia pulla var. pulla
PARMQUE	Parmelia quercina
PARMREV	Parmelia revoluta
PARMSAX	Parmelia saxatilis
PARMSEP	Parmelia septentrionalis
PARMSIN	Parmelia sinuosa
PARMSOM	Parmelia somloensis
