"ShortName"	"FullName"
"POLYCER"	"Polyblastia cernohorskyana"
"POLYCIN"	"Polyblastia cinerea"
"POLYCLA"	"Polyblastia clandestina"
"POLYCRU"	"Polyblastia cruenta"
"POLYCUP"	"Polyblastia cupularis"
"POLYDEC"	"Polyblastia decussata"
"POLYDEM"	"Polyblastia deminuta"
"POLYDER"	"Polyblastia dermatodes"
"POLYDOM"	"Polyblastia dominans"
"POLYEPI"	"Polyblastia epigaea"
"POLYEVA"	"Polyblastia evanescens"
"POLYFAR"	"Polyblastia fartilis"
"POLYFUS"	"Polyblastia fuscoargillacea"
"POLYGEL"	"Polyblastia gelatinosa"
"POLYGOT"	"Polyblastia gothica"
"POLYHEL"	"Polyblastia helvetica"
"POLYINT"	"Polyblastia intercedens"
"POLYLEP"	"Polyblastia leptospora"
"POLYLIK"	"Polyblastia likana"
"POLYMAC"	"Polyblastia maculata"
"POLYMEL"	"Polyblastia melaspora"
"POLYMIC"	"Polyblastia microcarpa"
"POLYMUS"	"Polyblastia muscorum"
"POLYNAD"	"Polyblastia nadvornikii"
"POLYNID"	"Polyblastia nidulans"
"POLYPAL"	"Polyblastia pallescens"
"POLYPEM"	"Polyblastia peminosa"
"POLYPLI"	"Polyblastia plicata"
"POLYPOL"	"Polyblastia polycarpa"
"POLYPSE"	"Polyblastia pseudalbida"
"POLYRIV"	"Polyblastia rivalis"
"POLYSEN"	"Polyblastia sendtneri"
"POLYSEP"	"Polyblastia sepulta"
"POLYSIN"	"Polyblastia singularis"
"POLYSPR"	"Polyblastia sprucei"
"POLYSUB"	"Polyblastia subglacialis"
"POLYSUO"	"Polyblastia subocellata"
"POLYTAT"	"Polyblastia tatrana"
"POLYTER"	"Polyblastia terrestris"
"POLYTHE"	"Polyblastia theleodes"
"POLYTIR"	"Polyblastia tiroliensis"
"POLYTRI"	"Polyblastia triglavensis"
"POLYVEL"	"Polyblastia velebitica"
"POLYVEN"	"Polyblastia ventosa"
"POLYVER"	"Polyblastia verrucosa"
"POLYVIR"	"Polyblastia viridescens"
"POLYVOU"	"Polyblastia vouauxii"
"POLY-SP"	"Polyblastia species"
"POLBSUB"	"Polyblastiopsis subcoerulescens"
"POLB-SP"	"Polyblastiopsis species"
"POLCTET"	"Polycarpon tetraphyllum"
"POLC-SP"	"Polycarpon species"
"POLHMUS"	"Polychidium muscicola"
"POLH-SP"	"Polychidium species"
"POLN#AR"	"Polycnemum arvense agg."
"POLNARV"	"Polycnemum arvense"
"POLNHEU"	"Polycnemum heuffelii"
"POLNMAJ"	"Polycnemum majus"
"POLNVER"	"Polycnemum verrucosum"
"POLN-SP"	"Polycnemum species"
"POLOBRY"	"Polycoccum bryonthae"
"POLOMIC"	"Polycoccum microsticticum"
"POLOPEL"	"Polycoccum peltigerae"
"POLOSPO"	"Polycoccum sporastatiae"
"POLOSQU"	"Polycoccum squamarioides"
"POLOTHA"	"Polycoccum thallicola"
"POLOTRY"	"Polycoccum trypethellioides"
"POLOVER"	"Polycoccum vermicularium"
"POLO-SP"	"Polycoccum species"
"POLGALP"	"Polygala alpestris"
"POLGA-A"	"Polygala alpestris ssp. alpestris"
"POLGALI"	"Polygala alpina"
"POLG#AM"	"Polygala amara agg."
"POLGAMA"	"Polygala amara"
"POLGA-M"	"Polygala amara ssp. amara"
"POLGA-B"	"Polygala amara ssp. brachyptera"
"POLGAMR"	"Polygala amarella"
"POLGCHA"	"Polygala chamaebuxus"
"POLGCOM"	"Polygala comosa"
"POLGMAJ"	"Polygala major"
"POLGSER"	"Polygala serpyllifolia"
"POLGVUL"	"Polygala vulgaris"
"POLGV-O"	"Polygala vulgaris ssp. oxyptera"
"POLGV-V"	"Polygala vulgaris ssp. vulgaris"
"POLG-SP"	"Polygala species"
"POLALAT"	"Polygonatum latifolium"
"POLAMUL"	"Polygonatum multiflorum"
"POLAODO"	"Polygonatum odoratum"
"POLAVER"	"Polygonatum verticillatum"
"POLA-SP"	"Polygonatum species"
"POLUARE"	"Polygonum arenarium"
"POLUARN"	"Polygonum arenastrum"
"POLU#AV"	"Polygonum aviculare agg."
"POLUAVI"	"Polygonum aviculare"
"POLUBEL"	"Polygonum bellardii"
"POLUGRA"	"Polygonum graminifolium"
"POLURUR"	"Polygonum rurivagum"
"POLU-SP"	"Polygonum species"
"POLPINT"	"Polypodium interjectum"
"POLPI*V"	"Polypodium x mantoniae (P. interjectum x vulgare)"
"POLPVUL"	"Polypodium vulgare"
"POLP#VU"	"Polypodium vulgare agg."
"POLP-SP"	"Polypodium species"
"POLDMON"	"Polypogon monspeliensis"
"POLD-SP"	"Polypogon species"
"POLSCYC"	"Polysporina cyclocarpa"
"POLSFER"	"Polysporina ferruginea"
"POLSLAP"	"Polysporina lapponica"
"POLSPUS"	"Polysporina pusilla"
"POLSSIM"	"Polysporina simplex"
"POLSURC"	"Polysporina urceolata"
"POLS-SP"	"Polysporina species"
"POLTACU"	"Polystichum aculeatum"
"POLT#AC"	"Polystichum aculeatum agg."
"POLTBRA"	"Polystichum braunii"
"POLTFAL"	"Polystichum falcatum"
"POLTLON"	"Polystichum lonchitis"
"POLTSET"	"Polystichum setiferum"
"POLT-SP"	"Polystichum species"
"POLRALP"	"Polytrichastrum alpinum"
"POLRA;A"	"Polytrichastrum alpinum var. alpinum"
"POLRA;R"	"Polytrichastrum alpinum var. arcticum"
"POLRA;S"	"Polytrichastrum alpinum var. septentrionale"
"POLRSEX"	"Polytrichastrum sexangulare"
"POLRSPH"	"Polytrichastrum sphaerothecium"
"POLR-SP"	"Polytrichastrum species"
"POLICOM"	"Polytrichum commune"
"POLIC;C"	"Polytrichum commune var. commune"
"POLIC;J"	"Polytrichum commune var. jensenii"
"POLIC;N"	"Polytrichum commune var. nigrescens"
"POLIC;P"	"Polytrichum commune var. perigoniale"
"POLIFOR"	"Polytrichum formosum"
"POLIHYP"	"Polytrichum hyperboreum"
"POLIJUN"	"Polytrichum juniperinum"
"POLILON"	"Polytrichum longisetum"
"POLIPAL"	"Polytrichum pallidisetum"
"POLIPIL"	"Polytrichum piliferum"
"POLISTR"	"Polytrichum strictum"
"POLI-SP"	"Polytrichum species"
"POPUALB"	"Populus alba"
"POPUNIG"	"Populus nigra"
"POPUTRE"	"Populus tremula"
"POPU*CA"	"Populus x canadensis (P. deltoides x nigra)"
"POPU*CN"	"Populus x canescens (P. alba x tremula)"
"POPU-SP"	"Populus species"
"POREARB"	"Porella arboris-vitae"
"POREBAU"	"Porella baueri"
"PORECAN"	"Porella canariensis"
"PORECOR"	"Porella cordaeana"
"POREOBT"	"Porella obtusata"
"POREPIN"	"Porella pinnata"
"POREPLA"	"Porella platyphylla"
"POREPLT"	"Porella platyphylloidea"
"PORE-SP"	"Porella species"
"PORIAEN"	"Porina aenea"
"PORIAHL"	"Porina ahlesiana"
"PORIAUS"	"Porina austriaca"
"PORIBOR"	"Porina borreri"
"PORIBYS"	"Porina byssophila"
"PORICHL"	"Porina chlorotica"
"PORIGRA"	"Porina grandis"
"PORIGUE"	"Porina guentheri"
"PORILEC"	"Porina lectissima"
"PORILEP"	"Porina leptalea"
"PORILIN"	"Porina linearis"
"PORIMAM"	"Porina mammillosa"
"PORISUD"	"Porina sudetica"
"PORITHU"	"Porina thuretii"
"PORI-SP"	"Porina species"
"POROCOC"	"Porocyphus coccodes"
"POROREH"	"Porocyphus rehmicus"
"PORO-SP"	"Porocyphus species"
"PORPALB"	"Porpidia albocaerulescens"
"PORPATH"	"Porpidia athroocarpa"
"PORPCIN"	"Porpidia cinereoatra"
"PORPCON"	"Porpidia contraponenda"
"PORPCRU"	"Porpidia crustulata"
"PORPFLA"	"Porpidia flavocaerulescens"
"PORPGLA"	"Porpidia glaucophaea"
"PORPGRI"	"Porpidia grisea"
"PORPHYD"	"Porpidia hydrophila"
"PORPMAC"	"Porpidia macrocarpa"
"PORPMUS"	"Porpidia musiva"
"PORPNIG"	"Porpidia nigrocruenta"
"PORPPSE"	"Porpidia pseudomelinodes"
"PORPSOR"	"Porpidia soredizodes"
"PORPSPE"	"Porpidia speirea"
"PORPS;A"	"Porpidia speirea var. alpina"
"PORPS;P"	"Porpidia speirea var. prochsthallina"
"PORPS;S"	"Porpidia speirea var. speirea"
"PORPSUP"	"Porpidia superba"
"PORPTRU"	"Porpidia trullisata"
"PORPTUB"	"Porpidia tuberculosa"
"PORPT;R"	"Porpidia tuberculosa var. rubescens"
"PORPT;T"	"Porpidia tuberculosa var. tuberculosa"
"PORPZEO"	"Porpidia zeoroides"
"PORP-SP"	"Porpidia species"
"PORTGRA"	"Portulaca grandiflora"
"PORTOLE"	"Portulaca oleracea"
"PORTO-O"	"Portulaca oleracea ssp. oleracea"
"PORTO-S"	"Portulaca oleracea ssp. sativa"
"PORT-SP"	"Portulaca species"
"POTAACU"	"Potamogeton acutifolius"
"POTAALP"	"Potamogeton alpinus"
"POTABER"	"Potamogeton berchtoldii"
"POTACOL"	"Potamogeton coloratus"
"POTACOM"	"Potamogeton compressus"
"POTACRI"	"Potamogeton crispus"
"POTAFIL"	"Potamogeton filiformis"
"POTAFRI"	"Potamogeton friesii"
"POTAGRA"	"Potamogeton gramineus"
"POTALUC"	"Potamogeton lucens"
"POTANAT"	"Potamogeton natans"
"POTANOD"	"Potamogeton nodosus"
"POTAOBT"	"Potamogeton obtusifolius"
"POTAPEC"	"Potamogeton pectinatus"
"POTAP-B"	"Potamogeton pectinatus ssp. balatonicus"
"POTAP-P"	"Potamogeton pectinatus ssp. pectinatus"
"POTAPER"	"Potamogeton perfoliatus"
"POTAPOL"	"Potamogeton polygonifolius"
"POTAPRA"	"Potamogeton praelongus"
"POTA#PU"	"Potamogeton pusillus agg."
"POTAPUS"	"Potamogeton pusillus"
"POTATRI"	"Potamogeton trichoides"
"POTA*NI"	"Potamogeton x nitens (P. gramineus x perfoliatus)"
"POTA*ZI"	"Potamogeton x angustifolius (P. gramineus x lucens)"
"POTA-SP"	"Potamogeton species"
"POTEALB"	"Potentilla alba"
"POTE#AN"	"Potentilla anglica agg."
"POTEANG"	"Potentilla anglica"
"POTEANS"	"Potentilla anserina"
"POTE#AR"	"Potentilla argentea agg."
"POTEARG"	"Potentilla argentea"
"POTEATR"	"Potentilla atrosanguinea"
"POTEAUR"	"Potentilla aurea"
"POTEAUS"	"Potentilla australis"
"POTEBRA"	"Potentilla brauneana"
"POTECAU"	"Potentilla caulescens"
"POTECLU"	"Potentilla clusiana"
"POTE#CO"	"Potentilla collina agg."
"POTECOL"	"Potentilla collina"
"POTECRA"	"Potentilla crantzii"
"POTEERE"	"Potentilla erecta"
"POTEFRI"	"Potentilla frigida"
"POTEFRU"	"Potentilla fruticosa"
"POTEGRA"	"Potentilla grandiflora"
"POTE#HE"	"Potentilla heptaphylla agg."
"POTEHEP"	"Potentilla heptaphylla"
"POTEINC"	"Potentilla incana"
"POTEINL"	"Potentilla inclinata"
"POTEINT"	"Potentilla intermedia"
"POTELEU"	"Potentilla leucopolitana"
"POTELIN"	"Potentilla lindackeri"
"POTEMIC"	"Potentilla micrantha"
"POTENEG"	"Potentilla neglecta"
"POTENIT"	"Potentilla nitida"
"POTENOR"	"Potentilla norvegica"
"POTEPAL"	"Potentilla palustris"
"POTEPAT"	"Potentilla patula"
"POTEPRO"	"Potentilla prostrata"
"POTEP-F"	"Potentilla prostrata ssp. floccosa"
"POTEPUS"	"Potentilla pusilla"
"POTEREC"	"Potentilla recta"
"POTEREP"	"Potentilla reptans"
"POTERUP"	"Potentilla rupestris"
"POTESOR"	"Potentilla sordida"
"POTESTE"	"Potentilla sterilis"
"POTESUP"	"Potentilla supina"
"POTETAB"	"Potentilla tabernaemontani"
"POTETHU"	"Potentilla thuringiaca"
"POTETHY"	"Potentilla thyrsiflora"
"POTE#VE"	"Potentilla verna agg."
"POTEWIE"	"Potentilla wiemanniana"
"POTE*MI"	"Potentilla x mixta (P. anglica x reptans)"
"POTEPED"	"Potentilla pedata"
"POTETOM"	"Potentilla tommasiniana"
"POTE-SP"	"Potentilla species"
"POTTBRY"	"Pottia bryoides"
"POTTCAE"	"Pottia caespitosa"
"POTTCOM"	"Pottia commutata"
"POTTCRI"	"Pottia crinita"
"POTTDAV"	"Pottia davalliana"
"POTTHEI"	"Pottia heimii"
"POTTINT"	"Pottia intermedia"
"POTTLAN"	"Pottia lanceolata"
"POTTPAL"	"Pottia pallida"
"POTTREC"	"Pottia recta"
"POTTSTA"	"Pottia starckeana"
"POTTTRU"	"Pottia truncata"
"POTTWIL"	"Pottia wilsonii"
"POTT-SP"	"Pottia species"
"PRASSUE"	"Prasanthus suecicus"
"PRAS-SP"	"Prasanthus species"
"PREIQUA"	"Preissia quadrata"
"PREI-SP"	"Preissia species"
"PRENPUR"	"Prenanthes purpurea"
"PREN-SP"	"Prenanthes species"
"PRIMAUR"	"Primula auricula"
"PRIMA-A"	"Primula auricula ssp. auricula"
"PRIMA-B"	"Primula auricula ssp. balbisii"
"PRIMCLU"	"Primula clusiana"
"PRIMDAO"	"Primula daonensis"
"PRIMELA"	"Primula elatior"
"PRIM#EL"	"Primula elatior agg."
"PRIMFAR"	"Primula farinosa"
"PRIMGLU"	"Primula glutinosa"
"PRIMHAL"	"Primula halleri"
"PRIMHIR"	"Primula hirsuta"
"PRIMINT"	"Primula integrifolia"
"PRIMINR"	"Primula intricata"
"PRIMMIN"	"Primula minima"
"PRIMVER"	"Primula veris"
"PRIMV-C"	"Primula veris ssp. canescens"
"PRIMV-I"	"Primula veris ssp. inflata"
"PRIMV-S"	"Primula veris ssp. suaveolens"
"PRIMV-V"	"Primula veris ssp. veris"
"PRIMVIL"	"Primula villosa"
"PRIMVUL"	"Primula vulgaris"
"PRIMWUL"	"Primula wulfeniana"
"PRIM-SP"	"Primula species"
"PRITALP"	"Pritzelago alpina"
"PRITA-A"	"Pritzelago alpina ssp. alpina"
"PRITA-U"	"Pritzelago alpina ssp. austroalpina"
"PRITA-B"	"Pritzelago alpina ssp. brevicaulis"
"PRIT-SP"	"Pritzelago species"
"PRONROB"	"Pronectia robergei"
"PRON-SP"	"Pronectia species"
"PROTAUR"	"Protoblastenia aurata"
"PROTCAL"	"Protoblastenia calva"
"PROTCYC"	"Protoblastenia cyclospora"
"PROTGEI"	"Protoblastenia geitleri"
"PROTINC"	"Protoblastenia incrustans"
"PROTI;C"	"Protoblastenia incrustans var. coniasis"
"PROTI;I"	"Protoblastenia incrustans var. incrustans"
"PROTRUP"	"Protoblastenia rupestris"
"PROTSIE"	"Protoblastenia siebenhaariana"
"PROTS;A"	"Protoblastenia siebenhaariana var. alpina"
"PROTS;S"	"Protoblastenia siebenhaariana var. siebenhaariana"
"PROTTER"	"Protoblastenia terricola"
"PROT-SP"	"Protoblastenia species"
"PROOATR"	"Protoparmelia atriseda"
"PROOBAD"	"Protoparmelia badia"
"PROOB;B"	"Protoparmelia badia var. badia"
"PROOB;C"	"Protoparmelia badia var. cinereobadia"
"PROOCUP"	"Protoparmelia cupreabadia"
"PROOLOR"	"Protoparmelia loricata"
"PROONEP"	"Protoparmelia nephaea"
"PROOOLE"	"Protoparmelia oleagina"
"PROOPHA"	"Protoparmelia phaeonesos"
"PROOPIC"	"Protoparmelia picea"
"PROO-SP"	"Protoparmelia species"
"PROHCOR"	"Protothelenella corrosa"
"PROHCRO"	"Protothelenella croceae"
"PROHLEU"	"Protothelenella leucothelia"
"PROHPET"	"Protothelenella petri"
"PROHPOL"	"Protothelenella polytrichi"
"PROHSPH"	"Protothelenella sphinctrinoidella"
"PROHSPI"	"Protothelenella sphinctrinoides"
"PROHXYL"	"Protothelenella xylina"
"PROH-SP"	"Protothelenella species"
"PRUNGRA"	"Prunella grandiflora"
"PRUNLAC"	"Prunella laciniata"
"PRUNVUL"	"Prunella vulgaris"
"PRUN-SP"	"Prunella species"
"PRUUARM"	"Prunus armeniaca"
"PRUUAVI"	"Prunus avium"
"PRUUCER"	"Prunus cerasifera"
"PRUU#CE"	"Prunus cerasus agg."
"PRUUCEA"	"Prunus cerasus"
"PRUUDOM"	"Prunus domestica"
"PRUUD-D"	"Prunus domestica ssp. domestica"
"PRUUD-I"	"Prunus domestica ssp. insititia"
"PRUUDUL"	"Prunus dulcis"
"PRUUFRU"	"Prunus fruticosa"
"PRUUMAH"	"Prunus mahaleb"
"PRUUPAD"	"Prunus padus"
"PRUUP-P"	"Prunus padus ssp. padus"
"PRUUP-E"	"Prunus padus ssp. petraea"
"PRUUPER"	"Prunus persica"
"PRUUSER"	"Prunus serotina"
"PRUU#SP"	"Prunus spinosa agg."
"PRUUSPI"	"Prunus spinosa"
"PRUUTEN"	"Prunus tenella"
"PRUU*EM"	"Prunus x eminens (P. cerasus x fruticosa)"
"PRUU*FR"	"Prunus x fruticans (P. insititia x spinosa)"
"PRUUSPN"	"Prunus spinosa ssp. dasyphylla"
"PRUUSPO"	"Prunus spinosa ssp. spinosa"
"PRUU-SP"	"Prunus species"
"PSEUMIN"	"Pseudephebe minuscula"
"PSEUPUB"	"Pseudephebe pubescens"
"PSEU-SP"	"Pseudephebe species"
"PSEDNIT"	"Pseudephemerum nitidum"
"PSED-SP"	"Pseudephemerum species"
"PSEEFUR"	"Pseudevernia furfuracea"
"PSEEF;C"	"Pseudevernia furfuracea var. ceratea"
"PSEE-SP"	"Pseudevernia species"
"PSEOCIN"	"Pseudobryum cinclidioides"
"PSEO-SP"	"Pseudobryum species"
"PSECLIC"	"Pseudocercospora lichenum"
"PSEC-SP"	"Pseudocercospora species"
"PSERHOR"	"Pseudocrossidium hornschuchianum"
"PSERREV"	"Pseudocrossidium revolutum"
"PSER-SP"	"Pseudocrossidium species"
"PSEFALB"	"Pseudofumaria alba"
"PSEFLUT"	"Pseudofumaria lutea"
"PSEF-SP"	"Pseudofumaria species"
"PSEGLUT"	"Pseudognaphalium luteoalbum"
"PSEG-SP"	"Pseudognaphalium species"
"PSELART"	"Pseudoleskea artariae"
"PSELCAT"	"Pseudoleskea catenulata"
"PSEL-SP"	"Pseudoleskea species"
"PSESPAP"	"Pseudoleskeella papillosa"
"PSESTEC"	"Pseudoleskeella tectorum"
"PSES-SP"	"Pseudoleskeella species"
"PSEYLON"	"Pseudolysimachion longifolium"
"PSEYORC"	"Pseudolysimachion orchideum"
"PSEYSPI"	"Pseudolysimachion spicatum"
"PSEY#SP"	"Pseudolysimachion spicatum agg."
"PSEYSPU"	"Pseudolysimachion spurium"
"PSEYINC"	"Pseudolysimachion incanum"
"PSEY-SP"	"Pseudolysimachion species"
"PSEHALB"	"Pseudorchis albida"
"PSEH-SP"	"Pseudorchis species"
"PSETEUR"	"Pseudostellaria europaea"
"PSET-SP"	"Pseudostellaria species"
"PSEAELE"	"Pseudotaxiphyllum elegans"
"PSEA-SP"	"Pseudotaxiphyllum species"
"PSILCLA"	"Psilolechia clavulifera"
"PSILLUC"	"Psilolechia lucida"
"PSIL-SP"	"Psilolechia species"
"PSIOCAV"	"Psilopilum cavifolium"
"PSIOLAE"	"Psilopilum laevigatum"
"PSIO-SP"	"Psilopilum species"
"PSORDEC"	"Psora decipiens"
"PSORGLO"	"Psora globifera"
"PSORRUB"	"Psora rubiformis"
"PSORTES"	"Psora testacea"
"PSORVAL"	"Psora valesiaca"
"PSOR-SP"	"Psora species"
"PSOICON"	"Psorinia conglomerata"
"PSOI-SP"	"Psorinia species"
"PSOOHYP"	"Psoroma hypnorum"
"PSOO-SP"	"Psoroma species"
"PSOTCAE"	"Psorotichia caesia"
"PSOTFRU"	"Psorotichia frustulosa"
"PSOTLUG"	"Psorotichia lugubris"
"PSOTSCH"	"Psorotichia schaereri"
"PSOT-SP"	"Psorotichia species"
"PTELTRI"	"Ptelea trifoliata"
"PTEL-SP"	"Ptelea species"
"PTERAQU"	"Pteridium aquilinum"
"PTER-SP"	"Pteridium species"
"PTEIFIL"	"Pterigynandrum filiforme"
"PTEI-SP"	"Pterigynandrum species"
"PTESMUL"	"Pteris multifida"
"PTES-SP"	"Pteris species"
"PTEOGRA"	"Pterogonium gracile"
"PTEO-SP"	"Pterogonium species"
"PTEYKOZ"	"Pterygoneurum kozlovii"
"PTEYLAM"	"Pterygoneurum lamellatum"
"PTEYOVA"	"Pterygoneurum ovatum"
"PTEYSAM"	"Pterygoneurum sampaianum"
"PTEYSUB"	"Pterygoneurum subsessile"
"PTEY-SP"	"Pterygoneurum species"
"PTILCIL"	"Ptilidium ciliare"
"PTILPUL"	"Ptilidium pulcherrimum"
"PTIL-SP"	"Ptilidium species"
"PTIICRI"	"Ptilium crista-castrensis"
"PTII-SP"	"Ptilium species"
"PTYCPLI"	"Ptychodium plicatum"
"PTYC-SP"	"Ptychodium species"
"PTYHFLE"	"Ptychographa flexella"
"PTYH-SP"	"Ptychographa species"
"PTYOINC"	"Ptychomitrium incurvum"
"PTYONIG"	"Ptychomitrium nigrescens"
"PTYOPOL"	"Ptychomitrium polyphyllum"
"PTYO-SP"	"Ptychomitrium species"
"PUCCDIS"	"Puccinellia distans"
"PUCC#DI"	"Puccinellia distans agg."
"PUCCLIM"	"Puccinellia limosa"
"PUCCPEI"	"Puccinellia peisonis"
"PUCCGIG"	"Puccinellia gigantea"
"PUCC-SP"	"Puccinellia species"
"PULIDYS"	"Pulicaria dysenterica"
"PULID-D"	"Pulicaria dysenterica ssp. dysenterica"
"PULIVUL"	"Pulicaria vulgaris"
"PULI-SP"	"Pulicaria species"
"PULMANG"	"Pulmonaria angustifolia"
"PULMAUS"	"Pulmonaria australis"
"PULMCAR"	"Pulmonaria carnica"
"PULMKER"	"Pulmonaria kerneri"
"PULMMOL"	"Pulmonaria mollis"
"PULMM-A"	"Pulmonaria mollis ssp. alpigena"
"PULMM-M"	"Pulmonaria mollis ssp. mollis"
"PULMOBS"	"Pulmonaria obscura"
"PULM#OF"	"Pulmonaria officinalis agg."
"PULMOFF"	"Pulmonaria officinalis"
"PULMSTI"	"Pulmonaria stiriaca"
"PULMMUR"	"Pulmonaria murinii"
"PULM-SP"	"Pulmonaria species"
"PULSALP"	"Pulsatilla alpina"
"PULSA-A"	"Pulsatilla alpina ssp. alpina"
"PULSA-P"	"Pulsatilla alpina ssp. apiifolia"
"PULSA-U"	"Pulsatilla alpina ssp. austriaca"
"PULSGRA"	"Pulsatilla grandis"
"PULS#HA"	"Pulsatilla halleri agg."
"PULSPAT"	"Pulsatilla patens"
"PULSPRA"	"Pulsatilla pratensis"
"PULSP-N"	"Pulsatilla pratensis ssp. nigricans"
"PULSSLA"	"Pulsatilla slavica"
"PULSSTY"	"Pulsatilla styriaca"
"PULSSUB"	"Pulsatilla subslavica"
"PULSVER"	"Pulsatilla vernalis"
"PULS#VU"	"Pulsatilla vulgaris agg."
"PULSVUL"	"Pulsatilla vulgaris"
"PULSA-L"	"Pulsatilla alpina ssp. alba auct. sudet. & carpat."
"PULSP-F"	"Pulsatilla pratensis ssp. flavescens"
"PULSP-Z"	"Pulsatilla pratensis ssp. zimmermannii"
"PULSV;O"	"Pulsatilla vulgaris var. oenipontana"
"PULS-SP"	"Pulsatilla species"
"PYCNPAP"	"Pycnothelia papillaria"
"PYCN-SP"	"Pycnothelia species"
"PYLAPOL"	"Pylaisia polyantha"
"PYLASEL"	"Pylaisia selwynii"
"PYLA-SP"	"Pylaisia species"
"PYRACOC"	"Pyracantha coccinea"
"PYRA-SP"	"Pyracantha species"
"PYRMALG"	"Pyramidula algeriensis"
"PYRMTET"	"Pyramidula tetragona"
"PYRM-SP"	"Pyramidula species"
"PYREACT"	"Pyrenidium actinellum"
"PYRE-SP"	"Pyrenidium species"
"PYRNCAE"	"Pyrenocollema caesium"
"PYRNSAX"	"Pyrenocollema saxicola"
"PYRN-SP"	"Pyrenocollema species"
"PYROFUL"	"Pyrenopsis fuliginoides"
"PYRO-SP"	"Pyrenopsis species"
"PYRUCOR"	"Pyrenula coryli"
"PYRULAE"	"Pyrenula laevigata"
"PYRUNIT"	"Pyrenula nitida"
"PYRUNII"	"Pyrenula nitidella"
"PYRU-SP"	"Pyrenula species"
"PYRLCHL"	"Pyrola chlorantha"
"PYRLMED"	"Pyrola media"
"PYRLMIN"	"Pyrola minor"
"PYRLROT"	"Pyrola rotundifolia"
"PYRLR-R"	"Pyrola rotundifolia ssp. rotundifolia"
"PYRLCAR"	"Pyrola carpatica"
"PYRL-SP"	"Pyrola species"
"PYRRCIN"	"Pyrrhospora cinnabarina"
"PYRRELA"	"Pyrrhospora elabens"
"PYRRQUE"	"Pyrrhospora quernea"
"PYRR-SP"	"Pyrrhospora species"
"PYRS#CO"	"Pyrus communis agg."
"PYRSCOM"	"Pyrus communis"
"PYRSNIV"	"Pyrus nivalis"
"PYRSPYR"	"Pyrus pyraster"
"PYRS-SP"	"Pyrus species"
"QUAMCOC"	"Quamoclit coccinea"
"QUAM-SP"	"Quamoclit species"
"QUERCER"	"Quercus cerris"
"QUERDAL"	"Quercus dalechampii"
"QUERPET"	"Quercus petraea"
"QUER#PE"	"Quercus petraea agg."
"QUERPOL"	"Quercus polycarpa"
"QUER#PU"	"Quercus pubescens agg."
"QUERPUB"	"Quercus pubescens"
"QUERROB"	"Quercus robur"
"QUERRUB"	"Quercus rubra"
"QUERVIR"	"Quercus virgiliana"
"QUERFRA"	"Quercus frainetto"
"QUERPED"	"Quercus pedunculiflora"
"QUER-SP"	"Quercus species"
"RACORUP"	"Racodium rupestre"
"RACO-SP"	"Racodium species"
"RACMACI"	"Racomitrium aciculare"
"RACMAFF"	"Racomitrium affine"
"RACMAQU"	"Racomitrium aquaticum"
"RACMCAN"	"Racomitrium canescens"
"RACMELL"	"Racomitrium ellipticum"
"RACMELO"	"Racomitrium elongatum"
"RACMERI"	"Racomitrium ericoides"
"RACMFAS"	"Racomitrium fasciculare"
"RACMHET"	"Racomitrium heterostichum"
"RACMHIM"	"Racomitrium himalayanum"
"RACMLAM"	"Racomitrium lamprocarpum"
"RACMLAN"	"Racomitrium lanuginosum"
"RACMLUS"	"Racomitrium lusitanicum"
"RACMMAC"	"Racomitrium macounii"
"RACMMIC"	"Racomitrium microcarpon"
"RACMOBT"	"Racomitrium obtusum"
"RACMPAN"	"Racomitrium panschii"
"RACMSUD"	"Racomitrium sudeticum"
"RACM-SP"	"Racomitrium species"
"RADILIN"	"Radiola linoides"
"RADI-SP"	"Radiola species"
"RADUAQU"	"Radula aquilegia"
"RADUCAR"	"Radula carringtonii"
"RADUCOM"	"Radula complanata"
"RADUHOL"	"Radula holtii"
"RADULIN"	"Radula lindenbergiana"
"RADUVIS"	"Radula visianica"
"RADUVOL"	"Radula voluta"
"RADU-SP"	"Radula species"
"RAMABAL"	"Ramalina baltica"
"RAMACAL"	"Ramalina calicaris"
"RAMACAP"	"Ramalina capitata"
"RAMACAR"	"Ramalina carpatica"
"RAMADIL"	"Ramalina dilacerata"
"RAMAELE"	"Ramalina elegans"
"RAMAFAR"	"Ramalina farinacea"
"RAMAF;F"	"Ramalina farinacea var. farinacea"
"RAMAF;H"	"Ramalina farinacea var. hypoprotocetrarica"
"RAMAF;R"	"Ramalina farinacea var. reagens"
"RAMAFAS"	"Ramalina fastigiata"
"RAMAFRA"	"Ramalina fraxinea"
"RAMAF;C"	"Ramalina fraxinea var. calicariformis"
"RAMAF;A"	"Ramalina fraxinea var. fraxinea"
"RAMAINT"	"Ramalina intermedia"
"RAMAOBT"	"Ramalina obtusata"
"RAMAPOL"	"Ramalina pollinaria"
"RAMAROE"	"Ramalina roesleri"
"RAMASIN"	"Ramalina sinensis"
"RAMATHR"	"Ramalina thrausta"
"RAMA-SP"	"Ramalina species"
"RAMOLUT"	"Ramonia luteola"
"RAMO-SP"	"Ramonia species"
"RANUACO"	"Ranunculus aconitifolius"
"RANUACR"	"Ranunculus acris"
"RANUA-A"	"Ranunculus acris ssp. acris"
